lat,lon,obs_trend,cmip_trend,trend_bias
31,103,0.03433978140231743,0.024627204474716398,-0.009712576927601042
31,105,0.03381743275666592,0.024240540106959158,-0.009576892649706755
31,107,0.03315771757463705,0.02223472288126601,-0.01092299469337103
31,109,0.048689391441518494,0.024874175771492743,-0.023815215670025747
31,111,0.04676587230511654,0.029249041371916664,-0.017516830933199876
31,115,0.03296781600473267,0.02823601151243615,-0.004731804492296507
31,117,0.035434512876885996,0.029453360443205075,-0.005981152433680938
31,119,0.04306300300713879,0.029653691959175037,-0.013409311047963734
33,-115,0.023280244265961092,0.03335293626599275,0.010072692000031662
33,-113,0.026216924772623947,0.03283421703540175,0.006617292262777825
33,-111,0.03792058873226567,0.03227003899159632,-0.00565054974066936
33,-109,0.0340462098391392,0.03423328999841343,0.0001870801592742305
33,-107,0.03684895186756786,0.03523731286393118,-0.0016116390036366726
33,-105,0.036409224200614126,0.03538712705203718,-0.0010220971485769377
33,-103,0.030114242268465825,0.03565479952835475,0.0055405572598889235
33,-101,0.029466985812134652,0.035710230983261135,0.006243245171126484
33,-5,0.0067554884583799,0.031233535059978966,0.02447804660159908
33,-3,0.008977247123507635,0.03170517101443075,0.02272792389092312
33,37,0.04702631700379629,0.029424382711798498,-0.01760193429199779
33,45,0.0343471780544458,0.03066981286377709,-0.003677365190668716
33,47,0.03694483777759181,0.030711005183678912,-0.006233832593912898
33,49,0.03931335045727687,0.03205336122679081,-0.007259989230486076
33,51,0.036819143560981725,0.032089774521533894,-0.004729369039447832
33,53,0.04706189373744396,0.031195415549828066,-0.015866478187615905
33,55,0.052798304982815875,0.031007070708774835,-0.021791234274041015
33,57,0.047022368374555756,0.03112629646559563,-0.015896071908960124
33,59,0.03815400456355845,0.031148051511375757,-0.007005953052182672
33,61,0.032628120262010014,0.029682487562095447,-0.0029456326999145674
33,63,0.03133354102848861,0.030428009509937598,-0.000905531518551014
33,65,0.033688409421672776,0.03460011771874677,0.0009117082970739993
33,67,0.027880038537972954,0.0394715481003221,0.011591509562349141
33,69,0.020257122736511826,0.03623686708709215,0.01597974435058033
33,71,0.019877374592406336,0.026506174665418127,0.006628800073011791
33,73,0.021478600652761498,0.02240377438502238,0.0009251737322608876
33,75,0.030225604126517668,0.02651339681154803,-0.0037122073149696284
33,77,0.027453755977198346,0.02961456905831225,0.0021608130811139156
33,79,0.03270828301870348,0.031202824311150953,-0.0015054587075525308
33,81,0.033701204565917506,0.0324624888906652,-0.0012387156752523116
33,83,0.04350179874181433,0.03278731281476888,-0.010714485927045454
33,85,0.03841177875447638,0.03220410390122004,-0.006207674853256333
33,87,0.03405537879461925,0.03141944230261125,-0.0026359364920080044
33,89,0.038097542141536475,0.029667396501147553,-0.008430145640388912
33,91,0.04349779503179117,0.02914190560741678,-0.014355889424374386
33,93,0.04181373089254016,0.028264261025988006,-0.013549469866552137
33,95,0.03237044372077235,0.027972730430383178,-0.004397713290389181
33,97,0.03999052147068619,0.029789329138899603,-0.010201192331786586
33,99,0.04305351756441823,0.033265504047838255,-0.009788013516579966
33,101,0.03259997035351112,0.030322316155152334,-0.0022776541983587774
33,103,0.040689369549320856,0.028535190529520218,-0.012154179019800638
33,105,0.040841649549588854,0.027604394194319787,-0.01323725535526907
33,107,0.041876543540361424,0.026612093082572588,-0.015264450457788828
33,109,0.0383151076678216,0.027830766148399067,-0.010484341519422532
33,111,0.037023009758022224,0.03014950544109798,-0.006873504316924243
33,113,0.04193081955902605,0.027908043991261573,-0.014022775567764488
33,115,0.039853180634496305,0.028459097882047063,-0.011394082752449236
33,117,0.038046992379056684,0.029265784464444635,-0.00878120791461205
33,119,0.04035067860852096,0.029521523708544918,-0.010829154899976047
35,-119,0.009846663330970394,0.028138398554906945,0.018291735223936564
35,-117,0.025581281329800677,0.032639108207789876,0.007057826877989197
35,-115,0.027332087450888047,0.033523694943213896,0.006191607492325852
35,-113,0.02820425814289638,0.03360862413997931,0.005404365997082939
35,-111,0.03038263119857941,0.036937532534439155,0.006554901335859739
35,-109,0.02991396917346155,0.04163659507118513,0.011722625897723582
35,-107,0.03068168267793214,0.04208364506776861,0.011401962389836455
35,-105,0.02966410666738379,0.038408591774111635,0.008744485106727831
35,-103,0.029347392714840756,0.03573748889885277,0.006390096184012011
35,-101,0.031044574738257544,0.03553159377643858,0.004487019038181017
35,-99,0.029804180364532064,0.03671923323236624,0.0069150528678341774
35,-97,0.033471726716481465,0.03804912877997599,0.0045774020634945034
35,-95,0.036361074153897034,0.03923171926948941,0.002870645115592383
35,-93,0.02936643110717294,0.03939499381221344,0.010028562705040512
35,-91,0.028319640908741204,0.040043453882957096,0.011723812974215889
35,-89,0.02750080215796698,0.03912655263645202,0.011625750478485028
35,-87,0.033291843072320526,0.03745283705857138,0.0041609939862508345
35,-85,0.035210013631071964,0.036552288462686995,0.0013422748316150356
35,-83,0.03494081198378683,0.036516193088118945,0.0015753811043321242
35,-81,0.03377423116174798,0.036382075872327016,0.0026078447105790585
35,-79,0.02808396905822832,0.035427420108730505,0.007343451050502189
35,1,0.014383813849252301,0.02720064169851869,0.012816827849266388
35,3,0.01264771635636159,0.029532277122529954,0.016884560766168354
35,5,0.019048691416926257,0.030992412750136006,0.011943721333209754
35,7,0.02093912101720589,0.03178957077567073,0.010850449758464846
35,9,0.019743955289777397,0.032261395183491276,0.01251743989371388
35,37,0.04984191592607786,0.029637732262103266,-0.02020418366397458
35,45,0.04288440035797048,0.031120187041887244,-0.011764213316083235
35,47,0.05504883184932439,0.03410447239048502,-0.02094435945883937
35,49,0.05750393505297376,0.03489943176702269,-0.022604503285951063
35,51,0.0622943829071983,0.03329514752504508,-0.028999235382153227
35,53,0.047963041793912795,0.032391005213668105,-0.015572036580244709
35,55,0.04634958259272194,0.03179469817215887,-0.01455488442056306
35,57,0.049703169120889075,0.031435030049114306,-0.018268139071774755
35,59,0.03955393248305572,0.03213532487865078,-0.0074186076044049564
35,61,0.03308590262741062,0.033092479988892184,6.577361481572657e-06
35,63,0.029613559997370018,0.0341233384757611,0.004509778478391072
35,65,0.026424484162415884,0.036581700037138135,0.010157215874722262
35,67,0.015590212364062992,0.04160846728004108,0.026018254915978097
35,69,0.01806902457813637,0.04121357590315945,0.023144551325023084
35,71,0.036845869430909006,0.032731566047637085,-0.004114303383271923
35,73,0.036287211003590475,0.03000597641676827,-0.00628123458682221
35,75,0.02198275603957353,0.03224354731847359,0.010260791278900065
35,77,0.023491256686844368,0.03278651987286256,0.00929526318601822
35,79,0.031431257537970894,0.032297561295638974,0.00086630375766807
35,81,0.03111531769964702,0.03181329078476685,0.0006979730851198252
35,83,0.0335668862274498,0.034037698626314165,0.00047081239886435564
35,85,0.030008896402928757,0.03572969998058881,0.005720803577660049
35,87,0.02984599333335037,0.03413900627999918,0.004293012946648831
35,89,0.034670755451048765,0.03341387131910791,-0.0012568841319408467
35,91,0.03246563684319494,0.03218579889682457,-0.00027983794637036923
35,93,0.02892497106919917,0.02824556368334894,-0.0006794073858502236
35,95,0.027626433779108353,0.029539435470019023,0.001913001690910666
35,97,0.033719139930356024,0.030928237268532614,-0.0027909026618234208
35,99,0.02740694224505205,0.032281636784159955,0.004874694539107912
35,101,0.03141882845423182,0.03125908527538084,-0.00015974317885099383
35,103,0.04301116850317135,0.032377716607766116,-0.010633451895405226
35,105,0.03959256970948491,0.03336297551294137,-0.006229594196543531
35,107,0.038195386036180855,0.034181465823551194,-0.004013920212629653
35,109,0.032076592998168854,0.03305067439442194,0.0009740813962530938
35,111,0.04317793225111254,0.03273398285821769,-0.010443949392894843
35,113,0.0466563013875633,0.029822812402573767,-0.016833488984989535
35,115,0.04214696513875838,0.028639181555370277,-0.01350778358338811
35,117,0.04108319930696186,0.029824182341784185,-0.011259016965177657
35,119,0.039090305109114425,0.031249616607207077,-0.007840688501907344
37,-121,0.015247329571631269,0.025664675034678296,0.010417345463047024
37,-119,0.023264828682813835,0.031705846204831044,0.008441017522017225
37,-117,0.025459065077491745,0.03634140871364416,0.01088234363615242
37,-115,0.024714545854686125,0.03875643358104949,0.014041887726363382
37,-113,0.019625800964905876,0.0420731598737051,0.02244735890879923
37,-111,0.020069217081057904,0.047004416338136464,0.02693519925707856
37,-109,0.02151350901595393,0.04740519893204232,0.02589168991608838
37,-107,0.022505700785337788,0.0417316041504611,0.019225903365123316
37,-105,0.027782643423383283,0.038694621037775476,0.010911977614392181
37,-103,0.028269181231338737,0.03625291026036499,0.007983729029026259
37,-101,0.028629759836710754,0.03627695897686388,0.007647199140153134
37,-99,0.025495458422196537,0.03727831748361346,0.011782859061416929
37,-97,0.028180508743264984,0.03937708309330222,0.011196574350037227
37,-95,0.02706592916296857,0.041182790764399346,0.014116861601430778
37,-93,0.027321489869201514,0.04049778554766682,0.01317629567846531
37,-91,0.02421277276649582,0.04063104583860713,0.016418273072111318
37,-89,0.023620441618286043,0.04158520033517251,0.017964758716886468
37,-87,0.028377599292905467,0.04146168566107086,0.013084086368165401
37,-85,0.028877803625203112,0.040366590192075544,0.011488786566872442
37,-83,0.028452130802675436,0.04002981275290223,0.011577681950226808
37,-81,0.02885485923126231,0.03950711973040819,0.010652260499145885
37,-79,0.03420927992835204,0.038893146809426606,0.004683866881074559
37,-77,0.04238350412613282,0.03753567837781073,-0.004847825748322089
37,37,0.04848497907572604,0.03075558121594866,-0.01772939785977738
37,39,0.05257114173820973,0.032561148979777174,-0.020009992758432568
37,41,0.04629258247549818,0.03370139211212308,-0.012591190363375101
37,43,0.052554845395074476,0.03476345111428596,-0.017791394280788523
37,47,0.057987057919802645,0.03598634927141848,-0.022000708648384163
37,55,0.030296139026245002,0.03314727922270195,0.0028511401964569417
37,57,0.049400918451087766,0.032920251084878664,-0.016480667366209092
37,59,0.045562271753993466,0.03428984534219829,-0.01127242641179517
37,61,0.03527927209407245,0.0369837495319131,0.0017044774378406362
37,63,0.026284299616716956,0.03683563257382671,0.010551332957109735
37,65,0.022746587504099802,0.0354111110286936,0.012664523524593815
37,67,0.029628331963458373,0.038000917422170204,0.00837258545871185
37,69,0.03700520016255533,0.039649532800294006,0.0026443326377386775
37,71,0.04001212479706273,0.03579690715620826,-0.004215217640854508
37,73,0.05288427529248542,0.03517958458330991,-0.017704690709175522
37,75,0.0423471079056168,0.03442904092222059,-0.007918066983396211
37,77,0.03038253093625662,0.03268393366106048,0.0023014027248038807
37,79,0.031758434010429416,0.03441640244720075,0.0026579684367713362
37,81,0.03357013870808044,0.03499785156283666,0.0014277128547562298
37,83,0.028781366068905294,0.03481640079294327,0.006035034724037959
37,85,0.01684536159398048,0.033326194429718056,0.016480832835737556
37,87,0.012928029803294092,0.03137635867841581,0.018448328875121704
37,89,0.024501765287995567,0.03205039781326184,0.007548632525266278
37,91,0.026953484111122555,0.0323326756099071,0.005379191498784535
37,93,0.027216165203803336,0.03199817099911736,0.004782005795314026
37,95,0.0355297758300843,0.03450799820721048,-0.0010217776228738
37,97,0.03484816958947298,0.03540424011414024,0.0005560705246672644
37,99,0.023689484955602157,0.03350131969634408,0.009811834740741932
37,101,0.0116328045705791,0.031812880390996084,0.02018007582041698
37,103,0.027576369843619823,0.03330087782835607,0.005724507984736265
37,105,0.035084334756865294,0.03637607237012959,0.001291737613264291
37,107,0.035702793924267,0.03716680145607399,0.0014640075318069945
37,109,0.039545933514156216,0.03651285189260329,-0.0030330816215529263
37,111,0.049823619222956056,0.03577656082576788,-0.014047058397188197
37,113,0.041369674095441504,0.033855474130487444,-0.007514199964954073
37,115,0.04008480797496427,0.03121316447724201,-0.008871643497722247
37,117,0.03992379046750695,0.03137349178560092,-0.008550298681906026
39,-121,0.020401163884660928,0.028339273615299317,0.007938109730638387
39,-119,0.02555935951146835,0.03651538021556716,0.010956020704098814
39,-117,0.017658608288365244,0.042447349895289054,0.024788741606923792
39,-115,0.007899609288663512,0.04548115971100026,0.03758155042233672
39,-113,0.019853640670651602,0.04867034021634116,0.028816699545689536
39,-111,0.02394171525209554,0.05070438276773249,0.026762667515636926
39,-109,0.014683207293465863,0.04460583929412982,0.029922632000663967
39,-107,0.007274067691960887,0.03840818414630656,0.031134116454345703
39,-105,0.01787318725481218,0.03533034574818644,0.017457158493374265
39,-103,0.024612418676393202,0.03520197910626436,0.010589560429871156
39,-101,0.02456193555180116,0.035831335634674985,0.011269400082873807
39,-99,0.0226355333628257,0.0379824893730421,0.015346956010216399
39,-97,0.02335272746715975,0.04073945695267028,0.01738672948551054
39,-95,0.020341814101038636,0.04215343016903495,0.021811616067996302
39,-93,0.02148272037353303,0.043061698606324264,0.021578978232791268
39,-91,0.02615820530652882,0.04441353686958444,0.018255331563055626
39,-89,0.023796944527734835,0.045582653154331285,0.021785708626596435
39,-87,0.02461456883388655,0.04503115276051845,0.020416583926631898
39,-85,0.02481326708690796,0.04395383285873688,0.019140565771828908
39,-83,0.020544712757990493,0.04299914870608508,0.0224544359480946
39,-81,0.018784900196817778,0.04234094176241702,0.02355604156559925
39,-79,0.021493860997062623,0.04232152092182656,0.020827659924763937
39,-77,0.029222781268666478,0.04144362991614098,0.012220848647474506
39,-7,0.002072535816865423,0.024410895855300877,0.022338360038435458
39,-5,0.010743603124408429,0.02716875126954598,0.016425148145137555
39,-3,0.015869596389061685,0.029215359019841694,0.013345762630780016
39,-1,0.008975402150593701,0.0285092744681224,0.019533872317528705
39,29,0.04782973546788119,0.031988199964621836,-0.01584153550325936
39,31,0.04343817825752871,0.032514737046932134,-0.01092344121059657
39,33,0.04608216005863384,0.03334064048720053,-0.012741519571433288
39,35,0.048217972319463925,0.034272539508689526,-0.013945432810774398
39,37,0.04976051114988526,0.03671229214786171,-0.013048219002023558
39,39,0.04791822732143296,0.03919814236263792,-0.008720084958795024
39,41,0.049517419970671106,0.039627445895044175,-0.009889974075626942
39,43,0.04919542434123208,0.039271393282799764,-0.0099240310584323
39,45,0.061314963711515943,0.03982224721540115,-0.021492716496114807
39,47,0.05905205128668557,0.036540500280724836,-0.022511551005960754
39,55,0.03238310855272832,0.036563749487437146,0.004180640934708833
39,57,0.04061883691769119,0.036521863162855016,-0.0040969737548361826
39,59,0.036847987287420725,0.03724830345741158,0.00040031616999085755
39,63,0.027466092179467418,0.03823471082963408,0.010768618650166652
39,65,0.02529247308294649,0.03609699091078132,0.010804517827834844
39,67,0.034128685830753895,0.03721282359481309,0.0030841377640591972
39,69,0.03360497128055051,0.03861268204490766,0.005007710764357157
39,71,0.0533811423286458,0.03528943494920762,-0.018091707379438188
39,73,0.07634191709079825,0.03445761018049049,-0.04188430691030775
39,75,0.051303915315551826,0.03383685427408913,-0.017467061041462683
39,77,0.038375749859392155,0.038725499448707616,0.0003497495893154495
39,79,0.032070351910159105,0.045427962816117363,0.013357610905958255
39,81,0.029178880564829167,0.04705635760301673,0.01787747703818755
39,85,0.016664209541273584,0.04400985969917607,0.02734565015790247
39,87,0.022457480458010423,0.0412945028434041,0.01883702238539368
39,89,0.027408549249574185,0.03890856119873083,0.011500011949156671
39,91,0.03383542966358713,0.03866454870028213,0.004829119036694995
39,93,0.030056856671261248,0.038081007116510183,0.008024150445248929
39,95,0.029708173132040584,0.03640671879585633,0.006698545663815751
39,97,0.025279708319882018,0.03624916060991462,0.010969452290032593
39,99,0.02081048741443331,0.035437083424969235,0.014626596010535937
39,101,0.025096360436801766,0.037205498682315846,0.012109138245514083
39,103,0.029697186237547357,0.03956705599538549,0.00986986975783813
39,105,0.031180235526460175,0.041975704577469415,0.01079546905100925
39,107,0.03224615113705656,0.04126974160886803,0.00902359047181146
39,109,0.03923253967800141,0.03984421995272506,0.0006116802747236617
39,111,0.05089705782123153,0.03927710842291378,-0.01161994939831776
39,113,0.05836172277195437,0.03742671102607628,-0.02093501174587809
39,115,0.04420526705018011,0.034562946306024335,-0.009642320744155747
41,-123,0.012442295796552063,0.02539750122074688,0.012955205424194817
41,-121,0.017580835089461996,0.03137300120179693,0.013792166112334922
41,-119,0.018213096766694484,0.03675913879118008,0.01854604202448559
41,-117,0.011215022694517247,0.04305049713227421,0.031835474437756965
41,-115,0.007198402094057404,0.046005058050214744,0.038806655956157364
41,-113,0.01246917809153284,0.046280386185382584,0.03381120809384974
41,-111,0.019784366126750975,0.043659440324825036,0.02387507419807406
41,-109,0.015056057878457301,0.04023290984379569,0.025176851965338403
41,-107,0.005769668482601498,0.03659215087550117,0.030822482392899676
41,-105,0.018923764336215586,0.03448387973861006,0.015560115402394483
41,-103,0.028247873035078253,0.03390679228096196,0.005658919245883711
41,-101,0.02113332481619692,0.03585983640566329,0.014726511589466381
41,-99,0.018420353815041948,0.03873473371462702,0.020314379899585094
41,-97,0.015590832655048195,0.04174625717714231,0.026155424522094087
41,-95,0.016648435107413727,0.04414428000749378,0.027495844900080037
41,-93,0.01975640037042443,0.04650380157904313,0.02674740120861869
41,-91,0.02564141296559576,0.04824467562761633,0.022603262662020594
41,-89,0.02670129170190631,0.04826327474203792,0.021561983040131613
41,-87,0.025716120494767326,0.04679540827752023,0.021079287782752885
41,-85,0.02813042939740154,0.04698782856231135,0.01885739916490983
41,-81,0.019580230065022845,0.04414672719096691,0.0245664971259441
41,-79,0.02204957250250473,0.04422749263525695,0.02217792013275224
41,-77,0.02691348582181195,0.04377053948844004,0.016857053666628107
41,-75,0.0280157108374734,0.042297728462966915,0.014282017625493519
41,-7,0.0052654410046034045,0.026020163027993124,0.020754722023389727
41,-5,0.009880758357937395,0.028817777784979348,0.018937019427041926
41,-3,0.015081715743100325,0.030145993079536398,0.015064277336436081
41,-1,0.018238336753479703,0.03057448927622521,0.012336152522745487
41,21,0.04570747403709295,0.03564936334303764,-0.010058110694055317
41,23,0.053601093245699595,0.03711558364766865,-0.016485509598030947
41,43,0.056965691076037966,0.03697979899281376,-0.01998589208322422
41,45,0.0610615538218279,0.03837200979695647,-0.0226895440248714
41,47,0.0619743132223851,0.03672853730359168,-0.02524577591879343
41,55,0.030381283945931023,0.03940653685838178,0.009025252912450743
41,57,0.031309860141694915,0.04125549896764325,0.009945638825948342
41,59,0.029881526570960066,0.042723016662373256,0.012841490091413206
41,61,0.030105246871174267,0.04257970189900775,0.01247445502783348
41,63,0.02903677684748273,0.041307186012671956,0.012270409165189225
41,65,0.03002278760922621,0.039195706878761644,0.009172919269535411
41,67,0.030016914049637147,0.03807624823462745,0.008059334184990306
41,69,0.034639014598004385,0.038346661606232395,0.0037076470082280087
41,71,0.03746303461186337,0.03756537810706419,0.00010234349520081782
41,73,0.04867445664987366,0.0353765807572278,-0.013297875892645843
41,75,0.044391274103180535,0.03462726228665521,-0.009764011816525307
41,77,0.034267645214758974,0.037573832746932816,0.0033061875321738405
41,79,0.04084896598464605,0.041059630662442795,0.0002106646777967368
41,81,0.02796032317964146,0.04415472919275583,0.01619440601311434
41,83,0.016786237682615415,0.04558869930978013,0.02880246162716469
41,85,0.014079614924032754,0.04624159506359207,0.032161980139559315
41,87,0.019635460306399316,0.04649585738892539,0.026860397082526105
41,89,0.023643380686837648,0.048128180433306446,0.024484799746468798
41,91,0.032876467751975794,0.04862383666028576,0.01574736890830999
41,93,0.027912333935189642,0.04589080898910092,0.0179784750539113
41,95,0.024842767759037904,0.041497543790465094,0.016654776031427218
41,97,0.02458941147576045,0.0388283260433746,0.014238914567614155
41,99,0.02234468051697765,0.04266511867350282,0.020320438156525192
41,101,0.026589024289644055,0.04672658251596288,0.020137558226318842
41,103,0.02475072066581266,0.04738974051773564,0.022639019851922983
41,105,0.025246024403424997,0.04653764879830675,0.02129162439488173
41,107,0.02939868753721927,0.04465005142423491,0.015251363887015647
41,109,0.039106392239541654,0.04265907451830122,0.00355268227875956
41,111,0.043105302836648714,0.04207903941329442,-0.0010262634233542812
41,113,0.043324026876337914,0.04149687111821434,-0.0018271557581235939
41,115,0.03744176541609991,0.03992316111383789,0.0024813956977379984
41,117,0.035940605322109215,0.03837620255671337,0.002435597234604179
41,119,0.033709708968112866,0.037762616671713385,0.004052907703600523
41,123,0.02926960153622749,0.04147745024267956,0.012207848706452076
41,125,0.03199161163156404,0.0438057219240987,0.011814110292534638
41,127,0.024382342653725547,0.04393529425859959,0.019552951604874014
43,-123,0.011263387440377895,0.02561308080946579,0.014349693369087892
43,-121,0.012570843913903723,0.03114711635031555,0.01857627243641184
43,-119,0.012598595106850038,0.03453102989581889,0.021932434788968818
43,-117,0.02314567328236558,0.040856902854780365,0.01771122957241478
43,-115,0.022459080611425965,0.04430475338799464,0.021845672776568674
43,-113,0.01616749454438389,0.04248627441832066,0.026318779873936757
43,-111,0.017878043501276506,0.036972450694168976,0.019094407192892463
43,-109,0.0177246321726938,0.03616179608625404,0.018437163913560234
43,-107,0.010472409229815304,0.03681590565493983,0.026343496425124537
43,-105,0.020279403294840678,0.034625421930277095,0.014346018635436431
43,-103,0.019530549784761504,0.0344474547959491,0.01491690501118759
43,-101,0.016513183671731393,0.037071972794343065,0.020558789122611682
43,-99,0.00600516927288503,0.03948762735955655,0.0334824580866715
43,-97,0.010814115794203745,0.04136814023015658,0.030554024435952832
43,-95,0.01617447319876257,0.043901863458988534,0.02772739026022597
43,-93,0.02165933011909475,0.04660051273749196,0.024941182618397218
43,-91,0.02143461470164741,0.04801795197434891,0.02658333727270148
43,-89,0.02474667305518346,0.04649840371639933,0.021751730661215857
43,-85,0.023954176323569235,0.045372104945576516,0.021417928622007285
43,-75,0.027308893375166014,0.04407954166909689,0.016770648293930882
43,-73,0.030869745255189412,0.04524448406939076,0.01437473881420134
