station_id,lat,lon,obs_trend_pct,recon_trend_pct
10207,61.53583,6.060278,-1.6362711529054317,-1.1036890382179538
10208,60.95916999999999,5.426667,-1.841750971265915,-1.3047567798422144
10209,61.69416999999999,6.809444,-1.6258496983093642,-0.9490986934406904
10210,61.2925,7.188333,-2.056296804974255,-1.0760879266988783
10211,61.42028000000001,6.375556,-1.9183828552567943,-1.1235799377603826
10212,62.00306,6.650833,-0.9916005476294891,4.694031954385485
10213,61.23417,5.4319440000000005,-2.801537164009682,-1.2499561831535155
10214,61.11194,5.546667,-2.2449403738103424,-1.2822120843164844
10215,61.10917,8.035833,-1.3984316089397624,-0.6737708858735659
10216,61.713330000000006,6.616389,-2.902169010295084,-0.9744632546083617
10218,61.33444,6.933333,-1.0056173920521339,-1.102527570879282
10219,61.07278,6.581389,-1.6288029759532352,1.6808755308818808
10221,62.89139,7.390556,-2.148803720093002,-1.3435050426623243
10224,62.24778000000001,7.241389,-2.918171117195043,-1.0940764413656852
10225,62.68555,8.424167,-3.222998681952699,-0.815994248689559
10230,63.05583000000001,11.56917,-0.6214223724129786,-1.04957879492743
10231,62.67389,11.45417,-0.42069270109041274,-0.5481141824739503
10239,64.83833,11.95667,-3.2291396350415975,-1.5807833484584157
10241,64.74194,12.84583,-2.871975247343372,-1.713467136202853
10242,63.4875,11.35528,-2.0671676721447882,-0.9976068735831312
10244,64.24306,13.77056,-2.1418954280525555,-1.2932785862449117
10245,64.68417,13.656670000000002,-0.8897348782213153,-1.2193342285451816
10246,68.91444,15.21056,-1.2889816502005684,-0.851003402813185
10249,66.06667,12.91556,-0.9939997237687607,-0.03376832319758241
10250,68.14056,13.60944,-1.445103140415977,-0.14426185733983588
10251,66.38944000000001,13.18694,-1.9417903395029579,0.014819497451068624
10252,65.12278,12.37333,-0.9404462417417087,1.712782006726811
10253,67.92166999999999,15.11694,-1.3667236055282483,-1.4226204225688086
10255,65.35833000000001,14.26056,-1.2733915021099047,-1.3584817759172012
10258,68.64555,18.24556,-0.29624218944858877,-0.31505810006954704
10262,68.86055999999999,18.3375,-0.03845796573927706,-0.3551227864045908
10264,69.36667,24.43306,1.4680785397576337,1.2393260038350662
10265,68.99667,23.03333,1.139993797590696,1.2733570535707
10266,69.01666999999999,23.03389,1.0952070319310758,1.1704183857022517
10303,45.64556,14.84944,-1.0312121800787948,-1.655430164157222
10305,45.77306,14.50917,-1.1825365055027177,-1.3213890021135564
10306,46.48944,15.110829999999998,-0.6084050706476336,-1.7049466086526373
10308,46.5,13.7,-1.456830755079633,-0.6132601029071025
10312,60.42916999999999,15.50778,-1.6312704072312676,-1.4276860048971594
10315,62.52444000000001,17.44083,-2.5992371445671916,-2.668704278062154
10319,65.79666999999999,15.104170000000002,-0.42461299106088923,-1.182793373629139
10321,49.36667,19.16667,-1.4187972397247972,-1.2098982661606852
10322,47.87556,8.004444,0.09772653066297009,-1.034605130061233
10323,48.45444000000001,8.41,-2.165164805423557,-1.4918299172221836
10325,47.39889,10.27667,-1.959302134501667,-1.1144866743894726
10326,48.66667,9.865556,-0.8157213839214158,-1.3940394127358824
10327,50.49778,9.943889,-0.7099031489275389,-1.2582349002843407
10330,50.27167,12.27528,-0.7489652453846659,-1.0377124563487505
10332,49.98167,11.83917,-1.4196745343821444,-1.6814575616015104
10334,50.53167,10.04917,-0.6408247930197197,-1.4498517093648338
10337,47.48389,11.06333,-1.5374264462625584,-1.8586427701931054
10340,48.79028,13.63056,-1.1893106767534873,-1.8335354321749606
10347,50.15194,11.69917,-1.2115954380071121,-1.631425749800634
10351,50.84694,10.48139,-1.3338652172829037,-1.556482972024495
10354,48.51306,9.765556,-0.9660210506079687,-1.636518270836553
10355,50.48306,11.45,-0.6765518407848002,-1.226534811835721
10357,48.93667,13.57806,-1.8657221204428887,-1.65125906100588
10359,48.85556,12.92028,-0.8192466175659452,-1.7477927401897684
10360,47.47833,11.26667,-0.9324643606148287,-0.9795539841080904
10361,48.38639000000001,9.484167,-1.4304951804951807,-1.111413918836064
10363,47.61917,12.16806,-2.075195407290861,-1.0998388831775332
10364,49.45306,12.43806,-0.9631483203136,-1.8153561171306718
10370,47.72445,12.87556,-1.3599999999999999,-1.5177841409050616
10371,50.56139,13.22389,-0.37243276687510873,-0.6807596449178683
10373,51.76667,10.655,-1.5413683639774596,-1.3671245821233848
10374,50.65556,10.77083,-3.5979926112388645,-1.0695067980770652
10375,50.20555,12.145,-0.5743844681065466,-2.5545006645317154
10378,50.19806,12.17417,-0.6348278238352788,-3.264485947956538
10381,50.15417,11.74167,-1.2216159440285554,-1.6319308916238078
10382,50.40139,11.39028,-0.8779165684657082,-1.2344270013677459
10388,48.04583,8.461667,-0.43886874661458225,-0.9777785899308212
10391,50.73278,13.75306,-1.0101622267540022,-0.4971760209364387
10395,47.67583,12.47083,-1.565301914745901,-1.5747719822266095
10396,50.15944,12.04028,-0.5951681741650025,-2.57622391395375
10397,51.725,10.60389,-1.1037997967920103,-1.2721426012277095
10401,47.77306,12.90889,-1.2300883314686268,-1.4922288054887052
10404,51.19028,8.468055999999999,-1.326568522399471,-1.556034290779053
10407,60.17417,11.05083,-1.1399707867185653,-1.85008192683736
10410,58.80333,9.098056,0.017418231081865777,-1.5646801100467804
10411,58.71806,9.210278,-0.5194727739011151,-1.9022109323521985
10413,58.59667,8.716667,-1.0194478861874063,-0.24676251509703734
10414,58.65805,8.631389,-0.7091093603277738,-0.20271958793291397
10416,58.52278,8.041389,-0.22516655827406573,-0.6316005824908734
10417,59.35167,7.346667,-0.041527938469175164,1.1071969745847816
10421,60.71917,8.9475,-1.1039615470296904,-0.5134926892815459
10428,69.37305,29.694440000000004,0.630063101565791,0.24712811292005618
10429,61.55806,12.49889,-0.6724652567205575,-0.10507435562184357
10430,61.68444,11.99639,0.7033248809210968,-0.07957143555670852
10431,62.20389,11.4525,0.38946251921120606,0.07226548131697295
10432,61.79139,10.50278,0.18395942955595934,-0.08512795398002795
10433,61.9725,10.02889,0.48238592691025245,-0.0012111915390889789
10437,62.07556,12.17194,0.14870569775928721,-0.11925564002683871
10439,61.69667,11.20556,-0.8367643525744112,-0.11157667749591393
10440,60.95306,10.68083,-0.2903835824604768,-0.4561055738190135
10442,59.85917,6.278333,-1.4762707825417485,-1.053905407207918
10445,60.28028000000001,6.382778,-1.9806961450506329,-1.4189866204612467
10450,62.32889,7.512778,-1.9200765903127435,-1.0615323443124307
10452,62.66333,8.106389,-2.6385240668624923,-0.8333610615675421
10453,62.805,7.700278,-2.5698164707799473,-1.336140220064473
10454,62.50917,8.976944,-2.1195003627354714,-0.9689584107176455
10455,62.80528,8.504444,-0.9560421781500126,-0.9610612553286833
10458,66.21694000000001,13.39167,-0.7246452877062234,0.17821391119193725
10461,66.74306,15.45,-1.5085445887753428,-1.6201638283342448
10462,67.53833,14.840279999999998,-1.0741234773408777,0.2505426032463743
10469,63.72,11.54333,-3.6776538271086308,-1.2567965284163836
10471,63.68555,10.6075,-2.6784224949362603,-1.8273639732225486
10472,64.52278000000001,11.28056,-2.5571822195664455,-1.394183932247762
10473,63.80056,12.38694,-1.4554626231512326,-1.259993646086131
10474,64.11667,11.73944,-3.342233476450358,-1.4218846572223192
10475,64.48083000000001,11.83806,-1.6923218108971385,-1.4805426276826696
10477,61.65139,10.10833,0.10188995438041112,-0.004666594523405172
10480,62.10556,8.919167,-1.5223832400004014,-0.8006989268337014
10482,60.59528,10.64028,-1.1333924137779476,-0.887682536879998
10484,61.89028,9.471667,-1.6180802884403975,-0.5735045107737305
10488,60.61945,9.725833,-0.3658938666538005,-0.4118534817028766
10490,59.47917,6.275833,-1.0832890452988435,-0.9132013538903574
10492,61.06889,6.934167,-2.3689876069535982,-1.1173677407871372
10493,61.65917,5.946667,-1.9817291071098067,-0.9655790789254485
10494,61.91806,6.039167,-2.428224569173084,-0.9442435869918749
10495,61.57556,6.49,-2.009012911133434,-1.0360699073826083
10496,61.78806,6.183333,-1.8172762062571506,-0.9388827416743458
10497,61.47806,7.033889,-0.8478449909696979,-1.0580521120332267
10499,63.32806,10.27333,-2.3495535606262257,-1.0605745111151834
10501,63.23806,10.43528,-1.6335574136526063,-1.0394934241485463
10503,62.67167,9.197778,-0.31585842362324273,-0.8580948316200655
10505,62.89444,11.86333,-0.8152563489034682,-0.39656039212743704
10510,59.60306,8.713056,-0.10464394514820209,-0.5435657178470191
10511,59.40639,8.475556,-0.5882944878354635,-0.954275094521274
10514,59.815,8.136389,-0.7085225527231326,-0.5578234197536738
10515,59.64778,8.376667,-0.05267848752943564,-0.4896760777745401
10518,70.01389,19.57806,0.33409216849942164,-0.424071724696735
10520,69.83334,21.88417,-0.9843247781686103,-0.7400283250259091
10521,58.31805,7.593889,-0.5518502517397214,-2.3319189327524636
10522,58.78778000000001,7.35,-0.2898753835082007,-0.5959035504519303
10523,58.66417,6.708889,-0.6616207060816166,-0.6986934581189599
10529,56.38,13.98,-0.9210647508519847,-1.4440685088622542
10540,56.83,13.95,-0.6694112528031596,-1.4522042792234457
10548,57.23,12.7,-1.0443533043000297,-1.3790121647499134
10552,57.39,13.53,-1.7454141735687447,-1.3360861142865896
10569,57.77,13.47,-1.4870548008725557,-2.44558175833628
10589,58.3,12.32,-0.08620814628324011,-1.1927108080383848
10591,58.36,12.36,-0.1413643535829002,-1.1926101198979449
10592,58.39,13.84,-2.173866980265023,-1.7574067631210786
10593,58.4,13.55,-0.06614292270727032,-1.3668788102389542
10594,58.44,15.38,-0.9249573567800362,-1.4049064015044295
10595,58.45,13.67,-1.4022298652123668,-1.372098187665222
10600,58.58,16.149720000000002,-0.9428180832508368,-1.2589145314846062
10601,58.58,16.239720000000002,-1.1679166108655863,-1.6351439026533763
10602,58.61,16.21,-0.9708966863322639,-1.2604898698295586
10603,58.61,16.12,-0.9000461641998854,-1.2601337937168846
10606,58.78,16.13,-1.216292919373294,-1.3127842781651389
10612,58.81,15.13,-1.1746397203035732,-1.4542161897218542
10613,58.85,15.28,-1.2936821611870175,-1.4542658242956643
10614,58.85,15.16,-0.9988398310093477,-1.4538148860932452
10618,59.02,16.37,-0.9064613378961949,-1.2488951406635742
10623,59.07,16.37,-0.9777349751209569,-1.2500169209315408
10625,59.1,14.37,-0.7891645866979888,-1.711632464478434
10626,59.14,12.94,-1.1867265335299118,-1.4821050605572565
10634,59.26,15.26,-1.4917778179268602,-2.983977979945533
10638,59.3,17.719720000000006,-1.2176845260397156,-1.0621900833637792
10649,59.59,16.63,-0.5240608981715247,-1.301599280320454
10654,59.66,17.11,-1.2357204318455166,-1.0113897384704638
10663,59.81,17.66639,-0.4590015637298001,-0.8536120497848823
10669,59.9,17.59,-0.6723643472273735,-2.3790554415356446
10671,59.95,14.95,-0.3304826582523134,-1.5525854944404764
10673,59.95,14.88,-0.44125750496504373,-1.5523923754565
10674,60.1,16.309720000000002,-1.47235481933424,-1.5254284562037912
10676,60.12,16.28,-1.3129271133182363,-1.5248049001026713
10678,60.14,16.17,-1.9992730163153494,-1.5414057226270124
10679,60.15,13.8,-1.3156467013888888,-1.364529011507466
10692,60.5,15.45,-1.6348578633654292,-1.2534044628847845
10699,60.65,17.17,-0.5444392740809674,-1.1609270032860732
10724,61.71,13.13,-1.0644097531782684,-0.5185419350499377
10733,62.1,12.32,-0.10193786192284533,-0.12207461670786887
10745,62.62,18.05972,-1.9152477380087953,-1.3633921583592736
10763,63.28,12.12,-0.3973149676487827,-0.6649518103368651
10764,63.32,12.1,-0.3995466393287385,-0.8593944744634809
10765,63.32,13.65,-0.6186996737576529,-1.176778869767077
10788,64.2,19.72,0.6161644653634836,0.43637806204573465
10789,64.16,17.37,-0.027197407053733424,-0.5385483977298497
10791,64.27,19.63,0.6352210197538658,0.4363823348643969
10813,65.23,21.52,0.3886397608370695,0.22384261512422848
10817,65.31973,21.49,0.377777891071493,0.1902000099731314
10823,65.58,22.11,0.3478802767386972,0.4243038603398844
10824,65.62,22.13,0.4235294117647055,0.5170105581661143
10857,66.95971999999999,17.73,-0.1794412052219866,-0.31477368242118253
10869,67.76,22.35,1.2119768666614754,0.869083325106649
10879,68.36,18.82,-0.730901756911969,-0.17433475426468878
10881,68.43,18.28,0.075820722677886,-0.2703944435203503
10900,56.68,14.34,-2.0400024541382913,-1.1714989230278874
10910,56.92,14.01,-0.8431305056735326,-1.302152201902936
10912,56.96,13.77,-1.2474843731257745,-1.4852238969485496
10927,57.3,12.69,-1.2773186907155905,-0.12644485456545992
10928,57.32,13.93,-0.9784268804887359,-1.5906052517576479
10947,57.74,18.43,-0.8035506399918587,-0.9063920038728243
10951,57.81,18.63,-0.676401357667566,-0.6401161069060265
10967,58.06,14.6,-0.9760653542896772,-1.4808255996499777
10968,58.07,14.53,-0.6634221746124976,-1.4810529730431137
10970,58.21,16.37,0.09421020449492501,-1.4134634256271543
10974,58.35,16.63,-0.5366778703798973,-1.755334308673804
10978,58.45,13.83,-1.2513704434011896,-1.739286356290818
10979,58.48,13.4,-0.136607356306137,-1.3685817951543169
10989,58.68,16.13,-0.7625258429260575,-1.3240275591078046
10993,58.81,14.65,-1.2363004544239506,-1.6415169579365454
11001,58.93,15.45,-2.423416456735636,-1.4556035570148902
11018,59.12,18.11,-0.8370661791561285,-2.7894611173301467
11021,59.13,14.53,-0.6404760293983865,-1.547013234367573
11030,59.23,17.719720000000006,-1.0506521804017541,-1.124073667689733
11031,59.24,17.78,-0.770069671102184,-1.7048272800872144
11033,59.25,17.8,-0.8025870939291488,-1.7070728356597542
1103:AK:SNTL,60.96,-149.09,-1.4912098097234803,-0.6650271459534507
11063,59.53,17.04,-1.147741982414027,-1.0111274448565557
11068,59.55,17.05,-1.1179793911762688,-1.0110740346453195
11070,59.59,15.92,-0.5399781385369015,3.4023618778952756
11073,59.64,17.07,-1.0332209227236853,-1.011075680142979
11075,59.65,16.8,-0.5168232088893592,-1.298006227370471
11076,59.7,16.66,-2.2443480935746996,-1.7265147916804258
11086,59.75,17.07,-0.7929632862594617,-1.4388374477901595
11098,59.89,12.3,-1.9442312611921202,-1.3956384085849924
11105,59.99,17.57,-0.20747599451303073,-2.2906147411696556
11107,60.03,17.719720000000006,-0.8644122386491842,-2.2112004713844073
11110,60.11,15.93,-0.6027268422080997,-1.3322005082774193
11130,60.45,15.63,-1.6247763533120765,-1.4277024845248194
11145,60.68,17.1,-0.8070315593865677,-1.1607128815002905
11147,60.69,15.49,-1.58020244300002,-1.71367460377568
11150,60.73,17.12,-0.7431231751152394,-1.1609469704489679
11212,62.33,12.65,-0.27627758570718775,-0.1705527310846422
11221,62.53,17.41,-2.6000428645785463,-2.665213871806862
11280,63.75,18.17,-0.44935490583706184,-0.5839344736678196
11339,65.36,21.39,0.36058318545285123,0.18946593770594083
11420,49.45,20.43,-0.12053247378828814,-0.5623824987247402
11438,62.28806,7.216944,-2.9094969748752444,-1.0940731629168343
11440,59.83556,8.315,-1.0023366988019953,-0.5544942865382431
11446,65.91028,14.27194,-2.4950890715325476,-1.8081266571012686
11453,67.79305,15.98694,-1.5642075039105174,-2.609359795024499
11466,59.05778000000001,16.40278,-1.4084507042253522,-1.2500642306525576
11473,59.32889,27.39806,-0.0027116143867412868,-1.085927364332048
11474,58.74944,26.415,-0.4690162774239206,12.866305699538543
11478,58.09833,23.97028,0.0,-0.5120052045640663
11479,58.97306,24.73389,-0.9348824413264767,-1.3156923783212326
11480,59.38916999999999,28.11278,-0.17496714377955763,-1.108831688712964
11481,58.95083,23.81556,-0.09273644119775086,-1.0039150172896654
11482,58.38417,24.48528,-0.005783531866209122,-0.8671493852221286
11484,57.78305,23.25889,-0.7903915691565957,-2.570823255078957
11486,59.39806,24.60278,0.22224553401015823,-1.0460705336466718
11487,57.91333,22.05778,-0.14797507788161993,0.3937303747166988
11488,58.86528000000001,26.951940000000004,-0.24750616888479574,-0.890968448123131
11490,58.26389,26.46139,-0.41017369511867674,-1.102853552396481
11492,59.14139,26.23056,-0.9052782438949878,-1.1596102976738245
11493,58.80833000000001,25.40917,-0.3492772351429956,-1.0795363827998188
11494,58.37778,25.60028,-0.5506229826823417,-0.6964907370428458
11495,57.79,26.03778,-1.447629512573183,-1.5404449472119126
11496,58.57278,23.51333,0.08150396259397086,-0.723471867999803
11497,47.63417000000001,13.01056,-1.126126126126126,-1.4314768572862857
11498,50.77167,13.77306,0.2356523945908713,-0.4908062134277422
11501,50.5,11.15,-0.9703511575092851,-1.1176049644678023
11502,50.70028,10.72556,-2.7020308006100318,-1.3366166695325334
11503,50.5,12.45,-0.5807702036544954,-0.9054525437345652
11504,47.87556,10.58444,-0.729414177196724,-1.4518048623072555
11505,47.81667,12.61667,-0.6256533568964311,-1.3563923983527513
11507,47.81667,10.53694,-0.7752050659651065,-1.4517956413691644
11508,51.67639000000001,10.96917,-0.5239449419101115,-0.9345785734158019
11509,51.8,10.43306,-0.8045853531894706,-1.3578556997086413
11510,51.83306,10.53306,-1.3502210734856142,-1.2081763840050017
11512,50.56028,10.71778,-1.2470271401037023,-1.3926265146404473
11513,49.76667,12.08306,-0.7279803949834223,-0.9428077685475704
11515,49.17583,13.13139,0.22593692932361978,-0.994086936099169
11516,47.79167,10.09833,1.5472225810256035,-0.6923861313279577
11517,47.80278,12.81917,-0.4846463894272306,-1.362806190309727
11518,47.78556,12.33667,-1.1199452947628314,-1.5378879843416453
11519,47.7,12.27306,-1.078800838832286,-0.9381297853066427
11520,47.72694,12.29806,-1.0884973967933542,-1.009073553354429
11522,47.465,10.10417,-1.6292279770879092,-1.4619450259545252
11523,51.06583,8.5375,-1.033264192978413,-1.5990760401520154
11525,47.69167,10.99556,-1.1379946034560846,-1.1615601328159992
11526,47.70583,11.41389,-1.1374747311150704,-1.581413280565763
11527,51.6925,10.6975,-0.9888523486457095,-1.358909948842797
11528,50.64556,10.58944,-1.285673609742208,-1.626142194872814
11529,47.6325,13.05028,-2.4432485877995602,-1.773294097683988
11530,47.65194,13.05556,-2.154480732286134,-1.9762890842024066
11531,47.815,8.025556,-0.651228894413353,-0.7660282491452735
11532,47.8,8.033056,-0.6613599885060943,-0.7659983405648555
11533,47.73306,10.78306,-1.324508715805967,-1.2400155196863205
11534,47.73833,10.74444,-2.213673898548495,-1.2092846017460515
11535,48.92056,12.92667,-1.196998223088178,-1.7762075323738362
11536,47.74528,8.310556,-1.1589631718992073,-1.0875707549216431
11538,50.05056,11.79306,-1.1160860400874535,-1.614422409294532
11539,48.91806,13.07917,-1.873541450585272,-1.9958702880300345
11540,47.64556,12.95667,-1.0101300794290322,-1.5062512873854061
11541,47.61389000000001,12.94667,-1.0307032850132252,-1.5261733189202882
11542,47.65167,12.925,-0.5623282967032969,-1.524341324091744
11543,47.68667,12.94139,-2.488153332142066,-1.4219474088889554
11544,48.24306,9.100556,-0.916613176751493,-0.7914661346055045
11545,50.53944,12.68528,-0.3189272178421237,-0.3971338454760059
11546,47.68417,10.41167,-1.2547819433817906,-1.410769668147765
11547,47.75278,10.98639,0.24100533654673864,-1.1846417207136417
11549,47.81667,8.333056,-0.8982987034378895,-1.088568008469692
11550,49.95889,11.9125,-0.6558882366444758,-1.6535176926043278
11551,51.66667,10.66667,-1.2515588234447046,-1.2666567805262006
11553,49.13417000000001,13.145829999999998,-2.4199130623119394,-1.0627210345926212
11554,47.64417,12.09806,-4.581836371192501,-1.1527988634678905
11555,47.69806,10.24028,-0.066650627922918,-1.2830171333342142
11556,47.70806,10.13056,0.15147944145229392,-1.1181220496024493
11557,48.65805,13.54556,-0.4729052941602021,-1.6429859766382129
11558,47.76917,7.826944,-1.6382448744970302,-2.1223800384693283
11559,48.29278,9.115556,-0.5341287224986795,-0.8951529914389161
11561,51.77417,10.33167,-1.3586579853991194,-1.3586331937270768
11563,50.5275,12.93278,-0.7526156595274883,-0.4222243354674102
11564,51.78305,10.43306,-0.635794853718717,-1.362726109283787
11565,50.76805,13.41056,-0.19703805784187872,-0.7662802496186929
11566,49.10639000000001,13.01639,-0.3970060172865224,-1.079294588455389
11567,50.49306,9.988056,-1.8948179259896487,-1.2401545606119855
11568,50.49556,12.59389,-0.44687620897384267,-0.26056458012106903
11569,50.53083,12.59917,-0.5919772038608956,-0.30742339237694694
11570,50.54778,12.35389,0.0,-1.1475166112617536
11571,47.96305,8.269167,-1.153485568874305,-1.0596624682353906
11572,51.74333,10.68667,-0.8804593100688001,-1.3584494212914155
