station_id,lat,lon,r2,rmse
10197,59.55556,5.995556,0.2583820805819931,40.52989102320108
10198,58.76583,6.3694440000000005,0.21480427957104253,28.474274252854602
10199,58.68417,5.984444,0.33617736686117294,29.3419730273114
10200,59.588330000000006,6.808889,0.359074882726088,82.78634304269103
10201,60.80278000000001,6.150278,0.7433244243693753,36.910742792761326
10204,60.68833000000001,5.964444,0.7386766079245886,25.037900863024014
10205,59.82917,6.825278,0.5619654213359245,18.545167147960903
10206,61.83167,5.6683330000000005,0.08090761084908671,82.2866576688773
10207,61.53583,6.060278,0.7846114571859971,26.385539577493013
10208,60.95916999999999,5.426667,0.2574067378491042,44.230172869894936
10209,61.69416999999999,6.809444,0.2757751669258306,81.78666887395848
10210,61.2925,7.188333,0.5747494067938397,15.827646945978122
10211,61.42028000000001,6.375556,0.7700118434321072,25.092550477290263
10212,62.00306,6.650833,0.7927944902510662,63.19488288481966
10213,61.23417,5.4319440000000005,0.22893174368694913,103.10096417567767
10214,61.11194,5.546667,0.1761192089426563,121.87069450544048
10215,61.10917,8.035833,0.2657296029323879,35.34917658673502
10216,61.713330000000006,6.616389,0.5066381989875347,57.39431416197467
10218,61.33444,6.933333,0.7561666214156806,31.358554464090815
10219,61.07278,6.581389,0.2572300978872929,176.61800739872933
10221,62.89139,7.390556,0.16344547778120166,35.50190418374206
10224,62.24778000000001,7.241389,0.16060928357903892,65.32404493020378
10225,62.68555,8.424167,0.2992253246985336,41.860984206196754
10230,63.05583000000001,11.56917,0.5133160322347694,17.88818318927842
10231,62.67389,11.45417,0.40787752895051343,60.44024629472273
10239,64.83833,11.95667,0.49765196237801046,19.155759630130937
10241,64.74194,12.84583,0.7206512082941077,20.40117477857599
10242,63.4875,11.35528,0.44712103920635016,18.99348388994848
10244,64.24306,13.77056,0.8459916533643304,12.733202121490065
10245,64.68417,13.656670000000002,0.7551509305611743,10.913732937310607
10246,68.91444,15.21056,0.3386572520030616,23.592242143591566
10249,66.06667,12.91556,0.24518764855832031,30.992653854609692
10250,68.14056,13.60944,0.1000083218471095,103.66625940812261
10251,66.38944000000001,13.18694,0.17304706992879382,286.06906855114215
10252,65.12278,12.37333,0.0553785370021177,305.1055876491493
10253,67.92166999999999,15.11694,0.28296804035509227,49.21538102972386
10255,65.35833000000001,14.26056,0.7901338276581074,10.899652983875168
10258,68.64555,18.24556,0.6975732347787664,13.535374068557791
10262,68.86055999999999,18.3375,0.6946386953195643,13.766419072155347
10264,69.36667,24.43306,0.84331918183609,7.427430022182995
10265,68.99667,23.03333,0.8171668997141204,8.837505795336687
10266,69.01666999999999,23.03389,0.8969149900011283,7.224472720050602
10303,45.64556,14.84944,0.44762892065987303,52.517998904148676
10305,45.77306,14.50917,0.4864680594601817,37.20682457071801
10306,46.48944,15.110829999999998,0.45494898756737556,24.140821353612296
10308,46.5,13.7,0.5645991255082912,17.447885506829106
10312,60.42916999999999,15.50778,0.8826004592928479,9.21538042877191
10315,62.52444000000001,17.44083,0.8118242245116283,12.359097642088559
10319,65.79666999999999,15.104170000000002,0.7946534279576094,9.853525124488955
10321,49.36667,19.16667,0.5980371635899724,15.579642107653129
10322,47.87556,8.004444,0.5648709670418951,23.95109018509901
10323,48.45444000000001,8.41,0.454362831297606,23.239024574152236
10325,47.39889,10.27667,0.4710752850457667,23.610235336145248
10326,48.66667,9.865556,0.45147126528596504,15.618248343821167
10327,50.49778,9.943889,0.3634741592867945,16.927631697546442
10330,50.27167,12.27528,0.3801165796457261,26.79137313921991
10332,49.98167,11.83917,0.42694551030416816,22.809196467004593
10334,50.53167,10.04917,0.33396657385830264,26.1316736618336
10337,47.48389,11.06333,0.5892527614385643,20.204551455031957
10340,48.79028,13.63056,0.4927654341442863,12.526805573581703
10347,50.15194,11.69917,0.5008792466780247,26.39480674845286
10351,50.84694,10.48139,0.6301253856311192,15.188623785789982
10354,48.51306,9.765556,0.4241160430842086,21.417141755418907
10355,50.48306,11.45,0.4025934955258593,22.785602069781394
10357,48.93667,13.57806,0.7340595537697017,21.407656585945894
10359,48.85556,12.92028,0.47042512599652575,18.531252870729332
10360,47.47833,11.26667,0.4447265823459803,17.301361978913203
10361,48.38639000000001,9.484167,0.4600120250453086,22.26371407902533
10363,47.61917,12.16806,0.32692780755158923,57.81914433181998
10364,49.45306,12.43806,0.42574338182402616,17.733560287656744
10370,47.72445,12.87556,0.26255054596648064,27.554280338209267
10371,50.56139,13.22389,0.8056352289707761,11.939691338232082
10373,51.76667,10.655,0.4909199077019458,22.445092861734704
10374,50.65556,10.77083,0.5164766651399387,22.587189787549992
10375,50.20555,12.145,0.6051672579505034,22.09890113342221
10378,50.19806,12.17417,0.5732058691471864,45.782021162697404
10381,50.15417,11.74167,0.5011710410946972,26.74970833345863
10382,50.40139,11.39028,0.39691811653981734,22.737724037437314
10388,48.04583,8.461667,0.41815539571658966,24.654065247621922
10391,50.73278,13.75306,0.4429250358393829,17.52863767262805
10395,47.67583,12.47083,0.6503185920790873,17.29441349730342
10396,50.15944,12.04028,0.6046086888407063,22.028397048960247
10397,51.725,10.60389,0.45273351989977717,19.69762424365868
10401,47.77306,12.90889,0.24919674750677412,27.06482200152268
10404,51.19028,8.468055999999999,0.35116958894993955,21.08254684276605
10407,60.17417,11.05083,0.5084078004823973,19.085240995015926
10410,58.80333,9.098056,0.6615660279655369,24.47843680279794
10411,58.71806,9.210278,0.44680465473711595,17.540513416487993
10413,58.59667,8.716667,0.4735719282837687,16.583706673201007
10414,58.65805,8.631389,0.5410307559726679,17.694711382691857
10416,58.52278,8.041389,0.6279987767225652,18.898627897070217
10417,59.35167,7.346667,0.5032651071691898,26.145148323730275
10421,60.71917,8.9475,0.5018100394538685,41.05008370328749
10428,69.37305,29.694440000000004,0.893632217337673,8.171730618107791
10429,61.55806,12.49889,0.5131209426955281,22.539964363098253
10430,61.68444,11.99639,0.5023355380093717,16.384717161958875
10431,62.20389,11.4525,0.6346028447302293,20.78342866193065
10432,61.79139,10.50278,0.5698121529984845,14.130263352942837
10433,61.9725,10.02889,0.3824608818005567,17.350724328425073
10437,62.07556,12.17194,0.594335013096803,29.779075040492597
10439,61.69667,11.20556,0.38446295184578105,63.047659379917114
10440,60.95306,10.68083,0.644537916761509,16.380192433952004
10442,59.85917,6.278333,0.29428525343000944,41.11036167832048
10445,60.28028000000001,6.382778,0.5845300822905075,24.39179225151653
10450,62.32889,7.512778,0.6051910964112384,33.1846791746654
10452,62.66333,8.106389,0.25988200002214934,41.296998408667626
10453,62.805,7.700278,0.501601377084457,29.64585254833493
10454,62.50917,8.976944,0.46651211941426995,19.308404820121527
10455,62.80528,8.504444,0.14550196232350276,25.305199101670826
10458,66.21694000000001,13.39167,0.1513267212415923,37.01065072682476
10461,66.74306,15.45,0.7294685077893176,13.695521048177088
10462,67.53833,14.840279999999998,0.1523879060583313,262.6661541549694
10469,63.72,11.54333,0.4734851774560863,60.33694736294581
10471,63.68555,10.6075,0.6149312923036002,19.1246861767021
10472,64.52278000000001,11.28056,0.3494752543507208,33.181308753039204
10473,63.80056,12.38694,0.7298478736126213,21.70510499079388
10474,64.11667,11.73944,0.4375307310290736,25.182282356740707
10475,64.48083000000001,11.83806,0.5240981831797555,17.761961737314397
10477,61.65139,10.10833,0.6303037995320344,36.32688350455967
10480,62.10556,8.919167,0.4665572953507974,29.167031271169677
10482,60.59528,10.64028,0.7643189611041219,11.915140634356506
10484,61.89028,9.471667,0.4634972480344175,16.96331814480108
10488,60.61945,9.725833,0.8346568055081354,14.82739373370352
10490,59.47917,6.275833,0.14053542648444928,55.88927175214343
10492,61.06889,6.934167,0.3487526235065155,95.76278811867752
10493,61.65917,5.946667,0.49535145725914786,22.793627979693223
10494,61.91806,6.039167,0.34083679784788157,27.100386631569652
10495,61.57556,6.49,0.4489098472862073,20.12544888440649
10496,61.78806,6.183333,0.23622581521241026,74.81406449911154
10497,61.47806,7.033889,0.7585352066727753,36.485405105425784
10499,63.32806,10.27333,0.27386322181139133,80.96516664940312
10501,63.23806,10.43528,0.5826047986711758,18.574616118895054
10503,62.67167,9.197778,0.5687677563000123,31.65243334927761
10505,62.89444,11.86333,0.3799117133609786,39.655541148306064
10510,59.60306,8.713056,0.418844362072165,21.89289113636251
10511,59.40639,8.475556,0.577047244396184,20.194940292300092
10514,59.815,8.136389,0.550379961527255,33.52564865915291
10515,59.64778,8.376667,0.6336951873017092,22.116237892183644
10518,70.01389,19.57806,0.17866484695286,21.94055480772363
10520,69.83334,21.88417,0.20947862202371137,66.52048541726751
10521,58.31805,7.593889,0.533188552193645,22.486825274472967
10522,58.78778000000001,7.35,0.44903125547776224,24.005769251400118
10523,58.66417,6.708889,0.1501872266810439,73.49690102863315
10529,56.38,13.98,0.37570849791178673,20.95867163392917
10540,56.83,13.95,0.5353841525653036,16.822204445913336
10548,57.23,12.7,0.5063341428110322,18.818390496246323
10552,57.39,13.53,0.5733714917982736,17.830601968263103
10569,57.77,13.47,0.5656937285809593,19.147343754347748
10589,58.3,12.32,0.3902762635286806,16.241148252751938
10591,58.36,12.36,0.38893285719645676,16.17756121168431
10592,58.39,13.84,0.45456738503699246,20.717556629373625
10593,58.4,13.55,0.29529040405702256,30.362082317775315
10594,58.44,15.38,0.5305073801659582,15.077667306351978
10595,58.45,13.67,0.41544040781950897,16.58722572730341
10600,58.58,16.149720000000002,0.7212413940113014,12.94829590612545
10601,58.58,16.239720000000002,0.5335594910846356,23.26977270957892
10602,58.61,16.21,0.7254783434076284,12.603353723088114
10603,58.61,16.12,0.729466669351116,12.744627055646008
10606,58.78,16.13,0.826307960387592,12.623487188865383
10612,58.81,15.13,0.887034839771115,13.423551106069569
10613,58.85,15.28,0.8861652865915299,13.306824181255106
10614,58.85,15.16,0.8892626709415444,12.032009973834095
10618,59.02,16.37,0.725457790480525,15.09883906106719
10623,59.07,16.37,0.7419943255554292,14.7456165572573
10625,59.1,14.37,0.48820242124464386,16.817345858299092
10626,59.14,12.94,0.5271842121645052,17.4590526238173
10634,59.26,15.26,0.7027498626975062,12.35501769621646
10638,59.3,17.719720000000006,0.5765565779611747,15.897099009482085
10649,59.59,16.63,0.5192697675860791,13.321990929450195
10654,59.66,17.11,0.7355818188803327,15.940927166700202
10663,59.81,17.66639,0.7434011292357112,13.79753479968444
10669,59.9,17.59,0.7498859537279206,12.675782301638835
10671,59.95,14.95,0.6794841970153226,17.128365642841086
10673,59.95,14.88,0.6832000434064025,17.127240642182603
10674,60.1,16.309720000000002,0.7077618526309593,16.44217252676657
10676,60.12,16.28,0.7048223655875422,16.87221713831746
10678,60.14,16.17,0.745554102524967,16.406056013266088
10679,60.15,13.8,0.48543122071300226,31.21976732411612
10692,60.5,15.45,0.9119923264002668,8.559377588905384
10699,60.65,17.17,0.8221969049415896,17.714852879699805
10724,61.71,13.13,0.6667664005614362,13.257853148208808
10733,62.1,12.32,0.45026612078425754,29.012377070609716
10745,62.62,18.05972,0.6223893298114123,21.45659603262061
10763,63.28,12.12,0.5348175956586367,28.585671700700466
10764,63.32,12.1,0.746727840824537,21.751213778206814
10765,63.32,13.65,0.6484511676620093,15.372815730643294
10788,64.2,19.72,0.987954535557238,2.878651131838398
10789,64.16,17.37,0.7099948984449942,11.44252914521228
10791,64.27,19.63,0.9875390062487941,2.8097704259362084
10813,65.23,21.52,0.57382556369095,21.15312012166865
10817,65.31973,21.49,0.6141836186865688,19.174421890808922
10823,65.58,22.11,0.49343720675185154,28.929098199561103
10824,65.62,22.13,0.412898577580855,28.109557604278496
10857,66.95971999999999,17.73,0.9334767163761726,5.87008589296282
10869,67.76,22.35,0.7570392127152288,18.291188914781774
10879,68.36,18.82,0.6617425412123399,31.014215759928334
10881,68.43,18.28,0.8150270950867313,32.09215555789269
10900,56.68,14.34,0.7001245612971366,16.200495054714136
10910,56.92,14.01,0.5201565775795147,17.547957161982193
10912,56.96,13.77,0.5411032054023295,18.833168325187664
10927,57.3,12.69,0.4852325095329857,21.97503651374229
10928,57.32,13.93,0.5578246049403066,19.47192598532692
10947,57.74,18.43,0.42153920561015934,27.77988669603276
10951,57.81,18.63,0.35428595135920393,20.578268373161045
10967,58.06,14.6,0.5793153325438253,14.786832769499634
10968,58.07,14.53,0.5771212853769384,15.003492322303792
10970,58.21,16.37,0.33049750526835886,21.23762250434544
10974,58.35,16.63,0.4749841619184687,23.433559704119958
10978,58.45,13.83,0.40247477455048863,16.92300656685285
10979,58.48,13.4,0.2997471994061992,30.17456059410945
10989,58.68,16.13,0.8270845294196746,15.41809408222963
10993,58.81,14.65,0.7105737489369178,19.064591808275168
11001,58.93,15.45,0.8027014688151158,11.136216451903296
11018,59.12,18.11,0.6244814600780297,16.041058983504826
11021,59.13,14.53,0.5613402279979314,18.29000757653237
11030,59.23,17.719720000000006,0.5788403898955208,16.78799257094909
11031,59.24,17.78,0.49925829272847877,18.55508834887791
11033,59.25,17.8,0.5040631333161957,18.64504928333711
1103:AK:SNTL,60.96,-149.09,0.6689514905945126,39.393074221939074
11063,59.53,17.04,0.769561955875681,13.948852961647534
11068,59.55,17.05,0.7660847226070879,14.021733620038885
11070,59.59,15.92,0.7010196327033789,21.24947585538545
11073,59.64,17.07,0.7599356657142076,14.277537592122084
11075,59.65,16.8,0.5644158179226344,14.040126577709636
11076,59.7,16.66,0.3992157652736713,14.417261330752568
11086,59.75,17.07,0.5039853397257679,18.71343752020139
11098,59.89,12.3,0.7306316174335842,13.351933480640362
11105,59.99,17.57,0.6642638851972166,14.180961329251089
11107,60.03,17.719720000000006,0.714031416991131,12.693692683418725
11110,60.11,15.93,0.7497570704553154,19.081482273870492
11130,60.45,15.63,0.8813958626037736,9.233275703915009
11145,60.68,17.1,0.8137599469431033,15.883407623700734
11147,60.69,15.49,0.7256356595126814,19.037438174348402
11150,60.73,17.12,0.8293552208742859,17.43550950625349
11212,62.33,12.65,0.6431528264280816,13.42467371462607
11221,62.53,17.41,0.8120320349189087,12.312915322579821
11280,63.75,18.17,0.7709294178529258,11.970450855704211
11339,65.36,21.39,0.6146359812529418,19.333105745227154
11420,49.45,20.43,0.3490039825009944,18.490236263898367
11438,62.28806,7.216944,0.16039144707807684,63.765375922278075
11440,59.83556,8.315,0.4778792608145015,26.766828015690777
11446,65.91028,14.27194,0.891699196779675,23.761914086992746
11453,67.79305,15.98694,0.6743617707583318,15.999748118313434
11466,59.05778000000001,16.40278,0.7254270185695806,15.085858062406052
11473,59.32889,27.39806,0.3588237654109614,17.226934942102634
11474,58.74944,26.415,0.7736186049011265,7.320444903794227
11478,58.09833,23.97028,0.37510380052268655,21.697135120607093
11479,58.97306,24.73389,0.4575528227131155,17.248244214176534
11480,59.38916999999999,28.11278,0.45287864872297934,20.76349553158151
11481,58.95083,23.81556,0.49112217412170545,26.01750365030414
11482,58.38417,24.48528,0.5215957569567296,21.35134198499536
11484,57.78305,23.25889,0.6395597392397206,19.86130184403223
11486,59.39806,24.60278,0.3879302733048826,21.10085229813071
11487,57.91333,22.05778,0.412085027655428,21.969845412054127
11488,58.86528000000001,26.951940000000004,0.4332824243389728,22.099784908713758
11490,58.26389,26.46139,0.6407061540854317,23.925337924131743
11492,59.14139,26.23056,0.5279317825533401,18.86369684070837
11493,58.80833000000001,25.40917,0.6362247994736046,14.723559563378512
11494,58.37778,25.60028,0.9141677987489587,6.542901267429549
11495,57.79,26.03778,0.7219197284404499,14.248165050947287
11496,58.57278,23.51333,0.4668320031487495,24.34426510891071
11497,47.63417000000001,13.01056,0.5298135727121762,24.468816773776737
11498,50.77167,13.77306,0.3604697698513243,31.047285563061934
11501,50.5,11.15,0.7318293804246672,15.662414828755605
11502,50.70028,10.72556,0.49428507946803346,23.147631218409618
11503,50.5,12.45,0.7262320197122555,10.960453898347298
11504,47.87556,10.58444,0.36641911143945616,30.594365058155766
11505,47.81667,12.61667,0.4594408842010157,32.96997364815972
11507,47.81667,10.53694,0.36560710568164867,30.701277670846338
11508,51.67639000000001,10.96917,0.5425281356674889,34.43093831547459
11509,51.8,10.43306,0.8197271240981248,9.482989541272772
11510,51.83306,10.53306,0.21506056839246734,76.59940477775021
11512,50.56028,10.71778,0.3682663697509517,51.53064503161195
11513,49.76667,12.08306,0.35447719950212764,13.729163090203265
11515,49.17583,13.13139,0.21751886697280398,24.96903749120277
11516,47.79167,10.09833,0.12981465156236682,20.176468754397465
11517,47.80278,12.81917,0.2573192874506688,23.379834973708316
11518,47.78556,12.33667,0.30834123828807225,49.60673319872143
11519,47.7,12.27306,0.7228825179237077,25.44367558459946
11520,47.72694,12.29806,0.5847198446540507,20.32946594202431
11522,47.465,10.10417,0.7059901945997478,32.647131439942946
11523,51.06583,8.5375,0.2477995005540229,79.7176069056652
11525,47.69167,10.99556,0.41498615011821993,33.4052673823715
11526,47.70583,11.41389,0.4450805926073642,28.647802189557506
11527,51.6925,10.6975,0.41580385741012527,54.37071621712431
11528,50.64556,10.58944,0.7512299767297508,24.25284383485547
11529,47.6325,13.05028,0.33943289365048335,24.063796525089973
11530,47.65194,13.05556,0.38571927467595357,26.890522047889235
11531,47.815,8.025556,0.3391237603725461,33.82981366840476
11532,47.8,8.033056,0.33875245310783786,34.125977613239755
11533,47.73306,10.78306,0.4567475988404387,19.025653852210112
11534,47.73833,10.74444,0.44518147875014225,20.632856917948722
11535,48.92056,12.92667,0.5348231074409845,11.953510919145556
11536,47.74528,8.310556,0.36803236626713254,18.288654510094336
11538,50.05056,11.79306,0.4259822898308383,23.133784157225588
11539,48.91806,13.07917,0.5111121796052542,18.661845814015667
11540,47.64556,12.95667,0.6709604270681768,34.31422178176937
11541,47.61389000000001,12.94667,0.5573169976242942,25.9190250448115
11542,47.65167,12.925,0.5452611006100108,34.05784515154514
11543,47.68667,12.94139,0.4572672749259431,22.032989516712327
11544,48.24306,9.100556,0.5547453279878849,29.074304808383864
11545,50.53944,12.68528,0.28669803626266754,21.052979778865698
11546,47.68417,10.41167,0.4494407358564315,18.405970835323647
11547,47.75278,10.98639,0.3326845729166674,50.47145582419546
11549,47.81667,8.333056,0.32409699419159366,16.811758737073706
11550,49.95889,11.9125,0.33132377587496586,38.53938159631161
11551,51.66667,10.66667,0.3353152178142802,29.201159123191285
11553,49.13417000000001,13.145829999999998,0.5114578103037257,26.12308974856733
11554,47.64417,12.09806,0.4121935959723212,34.53728257114889
11555,47.69806,10.24028,0.4460378085996404,23.108184213173235
11556,47.70806,10.13056,0.45046484814660015,21.114348759383162
11557,48.65805,13.54556,0.3577939010829746,40.307812901265834
11558,47.76917,7.826944,0.31227486723252595,36.22267802873444
11559,48.29278,9.115556,0.5372861204036132,15.961256402220826
11561,51.77417,10.33167,0.7507748938072719,10.213828638881948
11563,50.5275,12.93278,0.17087391553428244,46.82440748834617
11564,51.78305,10.43306,0.6387907421786772,14.518679828238817
11565,50.76805,13.41056,0.45925221477533185,15.467076467077419
11566,49.10639000000001,13.01639,0.16304849617970252,184.9614108450385
11567,50.49306,9.988056,0.3113639693199094,28.560307853399824
11568,50.49556,12.59389,0.3192632678185745,18.255803593788638
11569,50.53083,12.59917,0.35973089177131157,21.345409845011456
11570,50.54778,12.35389,0.5182475510794653,64.27642239324366
11571,47.96305,8.269167,0.4993027225956911,16.960238717817614
11572,51.74333,10.68667,0.3836973227521735,46.29952522282485
11573,51.74833,10.74056,0.32576362366743594,63.909370831931625
11574,50.4825,12.3825,0.6715461661714845,12.131953452288139
11575,50.58167,12.86806,0.392139880599523,18.639838957126734
11576,50.30417,12.38306,0.6270572185690627,10.544220214797699
11577,47.56417,11.10056,0.573240502176574,18.927416345409497
11578,50.46833,12.37694,0.6292442209439975,10.710195210830273
11579,49.09778,12.48667,0.4997163895731842,35.81050259782516
11580,47.87417,11.87028,0.2608233928348178,56.2066281337271
11583,47.76083,11.91667,0.44983478085312767,49.22744638076888
11585,47.7,12.11667,0.677987989473063,16.914891742581823
11586,48.65778,8.268056,0.39198746127542705,21.363457407686056
11587,47.79917,12.28083,0.26428321427511714,20.174248611687318
11589,50.59167,10.8575,0.47141930060855697,18.89617286280117
11590,48.54167,8.435556,0.2943925818230321,46.501178444756086
11591,48.465,8.3025,0.3810069197121819,18.939126347965825
11592,48.83917,13.55,0.3582743096605543,21.691773470574297
11593,51.68306,11.08306,0.5449118922173778,16.714807808722416
11594,50.75806,13.87444,0.25454780627335727,39.971261948451534
11595,47.57694,10.62917,0.37339564557517313,25.592368461127368
11596,48.06083,8.197778,0.4955705378833527,27.921857978098245
11598,47.46667,11.13306,0.4758245380320364,15.790195032332702
11601,50.08667,11.7225,0.46097243266092536,17.403620749658277
11602,50.68306,10.78167,0.46678038540099753,27.14970331660846
11603,50.76306,13.78694,0.2722196565037799,44.360898409879205
11604,50.34945,11.58806,0.581343446091948,11.639634306683512
11605,47.70306,10.51306,0.44834120498487995,16.723113298667016
11606,48.39917,9.390556,0.3762496170716636,39.489847866534326
11607,47.77555,8.2475,0.4080752488532844,21.1426910462305
11608,48.89556,12.97583,0.3636864681367067,22.92887047529906
11609,48.94833,12.97694,0.5152417061743535,12.765635452027086
11610,47.47055,11.01806,0.5488425998508712,17.41102533814099
11611,47.45555,10.99389,0.2713526527424127,295.614154946644
11612,50.58055,11.00444,0.6386513370196916,20.457182994788628
11613,50.4525,12.35333,0.6548896300905513,11.776084357548287
11614,51.63417000000001,10.93389,0.6197895669381125,31.775379091709162
11615,48.84806,13.72667,0.7466044504338862,29.304815353749117
