product,basin,obs_trend_pct,recon_trend_pct
ERA5-Land,4222.0,0.22407510650797172,0.09993326138848438
ERA5-Land,4229.0,0.9234093500798809,0.9253941075340221
ERA5-Land,4231.0,-1.8674526750696154,-1.2634395617917136
ERA5-Land,4234.0,0.5150501462194934,0.37186019925170183
ERA5-Land,4236.0,0.7310676432642045,0.7215053593188743
ERA5-Land,4238.0,0.11621342626106909,0.2281887008657973
ERA5-Land,4245.0,0.17250665005669616,0.42480178394059875
ERA5-Land,4401.0,0.002348315361999712,-0.1666966155359454
ERA5-Land,4405.0,-1.0515346430259802,-1.1309223536723274
ERA5-Land,4406.0,0.19130209921156194,0.16645032470965004
ERA5-Land,4408.0,-0.040185943332077874,-0.11928514611749204
ERA5-Land,4410.0,0.2628032412556355,0.2053094619262056
ERA5-Land,4413.0,-0.17801920790169926,-0.2588745091499313
ERA5-Land,4414.0,-0.21311118570966572,-0.18237198722760906
ERA5-Land,4416.0,-0.144595189777294,-0.4036449996037195
ERA5-Land,4418.0,-0.2237931426017106,-0.14417357317136822
ERA5-Land,4420.0,0.18481000380704876,-0.18395562387557107
ERA5-Land,4421.0,0.22057414705100573,-0.1415239363669048
ERA5-Land,4423.0,-0.39456480206228967,-0.5737016919331707
ERA5-Land,4426.0,0.27511131999078603,0.2568308349943914
ERA5-Land,4427.0,-0.14299106563918185,-0.18587297368130204
ERA5-Land,4428.0,-0.06646244234080947,-0.07652033586137283
ERA5-Land,4430.0,-0.04737943928379548,-0.2015296844915715
ERA5-Land,4431.0,-0.01728195406360373,-0.07868568703329112
ERA5-Land,4435.0,-0.03784949468082005,-0.1380448252052982
ERA5-Land,4901.0,-0.6094999889058031,-0.7854038344487585
ERA5-Land,6102.0,0.2256206964600138,0.14312141166041278
ERA5-Land,6103.0,0.3388705363320905,0.2169609006739135
ERA5-Land,6105.0,-0.13466839360600022,-0.09546212644059836
ERA5-Land,6106.0,-0.4708323089823646,-0.43749576814842167
ERA5-Land,6107.0,-0.0996789533532362,-0.038802746593398614
ERA5-Land,6108.0,-0.1485308685005233,-0.12429691308024768
ERA5-Land,6109.0,-0.26812397459764287,-0.2680863415338063
ERA5-Land,6111.0,0.026133868334632653,-0.06290891271691088
ERA5-Land,6112.0,-0.17431351461642983,-0.17503180639929092
ERA5-Land,6113.0,0.12416144012849331,-0.40593740093427505
ERA5-Land,6114.0,-0.07219432574735277,-0.12565516855237863
ERA5-Land,6201.0,-0.707113482435359,-0.6437274721170702
ERA5-Land,6202.0,-0.918513048298085,-0.9304632648316413
ERA5-Land,6204.0,-0.751031427632603,-0.9126152771433359
ERA5-Land,6205.0,-1.766469733588208,-1.6172287046732905
ERA5-Land,6206.0,-1.1962627377010024,-1.255684575659127
ERA5-Land,6209.0,0.014110998745064631,-0.07183594225704566
ERA5-Land,6210.0,0.3475598424158988,-0.02504608767560661
ERA5-Land,6212.0,-0.04394646288533397,-0.3755085301543196
ERA5-Land,6213.0,-0.16125206060512354,-0.2104282358105367
ERA5-Land,6214.0,-0.7021589253317019,-0.5596856147782536
ERA5-Land,6218.0,0.21498876689409244,0.1895090467807723
ERA5-Land,6219.0,0.39960422300974674,0.26384873701108413
ERA5-Land,6220.0,0.3686085168551197,0.25610512186904694
ERA5-Land,6221.0,-1.1746430447038676,-1.1195641640084897
ERA5-Land,6222.0,-1.6959093195014476,-1.5750350299965832
ERA5-Land,6223.0,-0.6705047717962156,-1.1992015527177065
ERA5-Land,6224.0,-0.9228121267514326,-0.9989926927908732
ERA5-Land,6227.0,0.11055699952718477,0.004940008082568518
ERA5-Land,6229.0,-1.5884025363664576,-1.1764659604330536
ERA5-Land,6232.0,-1.3355981155411882,-1.2704780452833169
ERA5-Land,6234.0,-1.3965568293867328,-1.133251575419605
ERA5-Land,6235.0,-0.35770511521373755,-0.5419186381129877
ERA5-Land,6236.0,-1.1103507457768833,-1.024891617498749
ERA5-Land,6239.0,-0.02813281401312731,-0.057974460408527384
ERA5-Land,6241.0,0.14687364357112742,-0.006169613062561069
ERA5-Land,6242.0,-0.2567059561568439,-0.5082264452834927
ERA5-Land,6243.0,-0.3086273462767225,-0.4712417016543295
ERA5-Land,6244.0,-0.8397856507520767,-0.8199482076352546
ERA5-Land,6251.0,-0.6797187935773479,-0.7546765728262689
ERA5-Land,6255.0,0.2022566050740685,0.12367380790810811
ERA5-Land,6258.0,-1.7797445533007445,-1.3815090054263932
ERA5-Land,6259.0,-1.2915969578058322,-1.2825268963906804
ERA5-Land,6902.0,-1.4570740086981233,-1.3111692325359556
ERA5-Land,6903.0,-0.5530104723127296,-0.5454952908018542
JRA-55,2101.0,2.345590118370699,2.3079140927702007
JRA-55,2102.0,0.36382062502929496,0.38201133142071714
JRA-55,2103.0,1.6125860823211942,1.4682367366617866
JRA-55,2104.0,0.25752199626943056,0.28703196909388956
JRA-55,2105.0,1.8317806353857575,1.717385394618392
JRA-55,2106.0,0.5316076713396141,0.5076486955549396
JRA-55,2107.0,0.2544215606290234,0.2540967401023043
JRA-55,2108.0,0.7716889162219367,0.6590189956654067
JRA-55,2109.0,0.6300229579293352,0.6155776193917312
JRA-55,2110.0,1.5960878096241033,1.3917070573971793
JRA-55,2111.0,1.6667510090137352,1.6069572333392845
JRA-55,2112.0,0.2744753413114244,0.2760345053359423
JRA-55,2113.0,0.22131750180414636,0.20641934859286656
JRA-55,2114.0,0.012658379888717323,0.02517345245076174
JRA-55,2115.0,0.5580595786754113,0.5140414441389816
JRA-55,2116.0,1.3598489477954565,1.2862764258650534
JRA-55,2117.0,0.9962883872076262,0.8211289213538361
JRA-55,2302.0,-1.7663252564971936,-1.3183102913567386
JRA-55,2306.0,-0.7348034232818096,-0.47126353509207836
JRA-55,2309.0,-1.188851262052003,-1.0169454599371446
JRA-55,2310.0,-2.0742321270819026,-1.4632590319095504
JRA-55,2319.0,-1.9802742247867529,-1.6071083306627976
JRA-55,2320.0,-1.1000329596398644,-1.5392206774001624
JRA-55,2401.0,0.8103096740762237,0.6318951501077753
JRA-55,2402.0,0.8364602132357221,0.8063546586832204
JRA-55,2404.0,-0.8970993757302622,-0.8826511090281034
JRA-55,2413.0,0.49818252840936134,0.42058210976810717
JRA-55,2415.0,-1.9024154641019289,-1.8239637347301314
JRA-55,2417.0,-0.11497775132246069,-0.04424618468520571
JRA-55,2418.0,-1.5674401057434888,-1.0887992580634316
JRA-55,2421.0,-1.9654133919805936,-1.447189854142394
JRA-55,2423.0,0.6132240808802645,0.5507685204443019
JRA-55,2427.0,-2.783297592521077,-2.550673845901115
JRA-55,2429.0,-1.1799405982463962,-1.3661016546601146
JRA-55,2430.0,0.08608114380320611,-0.05698856022142782
JRA-55,2432.0,0.6955928349114235,0.15685313451065525
JRA-55,2433.0,-0.4359986073729172,-1.1409018979733625
JRA-55,2434.0,-0.20163298042212502,-0.30540645197376454
JRA-55,2436.0,-1.26125719860858,-1.3661032427134798
JRA-55,2901.0,-0.24100169994816809,-0.2855380677573151
JRA-55,2902.0,-0.7413474615768368,-1.0778388012927809
JRA-55,2903.0,1.0598821383557455,-1.4344916061027675
JRA-55,2905.0,-0.01508499017292371,-0.9131948456236216
JRA-55,2906.0,-0.9324797886299384,-0.5262907711412915
JRA-55,2909.0,0.3171406474899564,-0.038441936825817875
JRA-55,2910.0,0.5887163682410989,0.14592574925915985
JRA-55,2911.0,-1.8107443201074878,-2.265801308287274
JRA-55,2912.0,-1.8636308666773154,-1.6356353589725674
JRA-55,2913.0,-0.9184496313054559,-1.107490535974328
JRA-55,2914.0,-0.35688579959664335,-0.20959498205425167
JRA-55,2915.0,-1.9137602451931068,-1.7894923331459822
JRA-55,2916.0,-0.5802188482017838,-0.47589538710647733
JRA-55,2917.0,-0.7972174851534356,-0.7800664221829676
JRA-55,2918.0,0.6886526674053681,-0.08366408381553887
JRA-55,2919.0,-0.4160519240036175,-0.17559671883489686
JRA-55,2920.0,-2.5210712522022667,-2.4909929736772254
JRA-55,4101.0,0.5713818560352567,0.5315024982034589
JRA-55,4102.0,-0.5403059054665932,-0.3373969984407949
JRA-55,4103.0,-3.7128486982555597,-3.2902791249601373
JRA-55,4104.0,0.34704747159848276,0.2920433564730647
JRA-55,4105.0,-1.0726979678977324,-0.9708911009404447
JRA-55,4106.0,-2.3026376277409613,-2.1244449581733678
JRA-55,4107.0,-0.14551091555045026,-0.1627214779877445
JRA-55,4108.0,-0.7763199362154375,-0.7396643633249864
JRA-55,4109.0,1.3317713622580887,1.1195615431668222
JRA-55,4110.0,1.8012452235087595,1.6554146253594815
JRA-55,4111.0,0.49443453963508416,0.2513295837276697
JRA-55,4112.0,0.8032794121208682,0.6058118881695156
JRA-55,4113.0,-1.2949609384992384,-1.4364958713514675
JRA-55,4114.0,-0.3679974570965613,-0.28279311388128775
JRA-55,4115.0,-4.331628612493314,-3.9103059446522814
JRA-55,4116.0,0.11719908706940145,0.10040453402551341
JRA-55,4117.0,0.17178712392872417,0.1406250468130356
JRA-55,4118.0,-0.6961692198633989,-0.6617098819982152
JRA-55,4119.0,0.8922599913691979,0.769181408191252
JRA-55,4120.0,-0.8330215214020182,-0.62981721459354
JRA-55,4121.0,-1.853480805575727,-1.4213694474439618
JRA-55,4122.0,-0.2472458602380581,-0.2894269539614602
JRA-55,4123.0,0.2491549765362954,0.1430303732893185
JRA-55,4124.0,-2.588155743270107,-2.1434850708644007
JRA-55,4125.0,1.4104510701466306,1.2055895405406138
JRA-55,4126.0,2.6979413593200134,2.122985362784197
JRA-55,4127.0,-0.15941194390666222,-0.08321503911390604
JRA-55,4128.0,-2.256448880033348,-2.074944779954499
JRA-55,4129.0,0.4975576419260133,0.47034644114804164
JRA-55,4130.0,-0.6617883683434713,-0.6329103601999939
JRA-55,4131.0,0.28884739368196655,0.15618486409078358
JRA-55,4132.0,0.07501358140673572,0.10629385512608933
JRA-55,4133.0,-1.0786005716870377,-0.9002488788864579
JRA-55,4134.0,-0.22322425208627256,-0.07276457777739248
JRA-55,4207.0,0.22825230058481139,0.2491303928667791
JRA-55,4210.0,-0.47985760864713867,-0.4401236252500779
JRA-55,4211.0,-0.26590255713418254,-0.1617077642544777
JRA-55,4214.0,-0.7601914939228013,-0.23248013320019298
JRA-55,4216.0,-0.32292562893601084,-0.2351459330085698
JRA-55,4217.0,2.114243526291379,1.7356801823612649
JRA-55,4218.0,-0.35068278789448615,-0.2036960496544018
JRA-55,4219.0,-0.2698977750125711,-0.21172505065879837
JRA-55,4222.0,1.0649399966968418,0.9831882968058288
JRA-55,4229.0,0.43200858579809726,0.1720710833214842
JRA-55,4231.0,-2.0371336673339107,-1.938598185428037
JRA-55,4234.0,1.3283092332116482,0.9436784533969848
JRA-55,4236.0,-0.750561855618605,-0.3113449239536207
JRA-55,4238.0,-0.6637606375796355,-0.5790359884791456
JRA-55,4245.0,-0.23630898405463865,-0.027679171107186866
JRA-55,4401.0,-2.9706252681192216,-2.36921288147812
JRA-55,4405.0,-1.635450339092222,-1.4602071674923753
JRA-55,4406.0,-0.8637081965086437,-0.6111281046500194
JRA-55,4408.0,-0.9807925772316876,-0.6603196292683142
JRA-55,4410.0,-0.23989527417524412,0.031660208403239375
JRA-55,4413.0,-1.2594801439762098,-0.9193610747349255
JRA-55,4414.0,-2.265562699545753,-1.8343018304891978
JRA-55,4416.0,-0.9130197686212254,-0.7549381021790383
JRA-55,4418.0,-2.909641166076834,-2.4627523021576905
JRA-55,4420.0,-2.276439818458754,-1.6875076871207189
JRA-55,4421.0,-1.2021526318898357,-0.969639030247708
JRA-55,4423.0,-2.1133119417697626,-1.6587137518039055
JRA-55,4426.0,-1.8385984167642921,-1.2200594200815713
JRA-55,4427.0,-0.08439336025461218,-0.007129255385121945
JRA-55,4428.0,-1.026150735501958,-0.8472113342731074
JRA-55,4430.0,-1.2255757361999216,-1.0712891507215825
JRA-55,4431.0,-1.8271025146201914,-1.5643161888074084
JRA-55,4435.0,-0.2996473812566817,-0.251663635014591
JRA-55,4901.0,-0.9888786749006028,-0.9675748708070955
JRA-55,6102.0,0.23216974157530237,0.24385441183306922
JRA-55,6103.0,0.11629210623335602,-0.06818216750166553
JRA-55,6105.0,-0.353465352871767,-0.3190216091263298
JRA-55,6106.0,-0.35982084569896255,-0.298755479470742
JRA-55,6107.0,0.08636294885063484,0.112962809570249
JRA-55,6108.0,1.0873239391364742,0.8807047064748478
JRA-55,6109.0,-0.12605492648556652,-0.13312100326310433
JRA-55,6111.0,0.025554695258198055,0.12772465774953223
JRA-55,6112.0,-0.2798558373481807,-0.15015664554276165
JRA-55,6113.0,0.07363387571077676,-0.36341586747434584
JRA-55,6114.0,0.190380754778023,0.19090306852305433
JRA-55,6201.0,-1.3111874644278994,-1.395210236323694
JRA-55,6202.0,0.43613541367266306,-0.15389820070555635
JRA-55,6204.0,-0.8984055977822257,-1.0407700855400381
JRA-55,6205.0,-0.8067325164505781,-1.0983140472333421
JRA-55,6206.0,-1.8483285872238626,-1.701929722161467
JRA-55,6209.0,-0.25883832186530475,-0.4145983146785266
JRA-55,6210.0,1.267134082395074,-0.35596844125105653
JRA-55,6212.0,0.05550188912926414,-1.0064305024225746
JRA-55,6213.0,0.5562959482882948,0.14789993892240066
JRA-55,6214.0,-0.8437664684106014,-0.8201198039146194
JRA-55,6218.0,0.5623754973095705,0.3958348766972425
JRA-55,6219.0,1.5296321072809886,1.243371592974901
JRA-55,6220.0,-0.3180403375963806,-0.30739225489895483
JRA-55,6221.0,-1.2771822285292274,-1.3835504994374865
JRA-55,6222.0,-1.4653478540112466,-1.5263593963408233
JRA-55,6223.0,-2.8293223938181926,-2.603107637141823
JRA-55,6224.0,-1.0519462658197247,-1.2284992326982356
JRA-55,6227.0,0.03346081141634255,0.03733065922240479
JRA-55,6229.0,0.3271708931458997,-0.13872893554420437
JRA-55,6232.0,-0.45899074483793983,-0.7036169846411425
JRA-55,6234.0,-0.07498146742251642,-0.4627760037271731
JRA-55,6235.0,-2.5326711209312296,-2.3511788853143107
JRA-55,6236.0,-0.03558753574688345,-0.31249507565403983
JRA-55,6239.0,-0.7241327641377374,-0.6775524942693886
JRA-55,6241.0,1.093404290325494,0.21958617485212523
JRA-55,6242.0,1.2163076731969686,0.49661240462180534
JRA-55,6243.0,-0.9142395435984515,-1.087369789563544
JRA-55,6244.0,-1.3195407836015363,-1.1889092955132672
JRA-55,6251.0,0.4536099354202531,0.020362449947332467
JRA-55,6255.0,0.6391902401571732,0.5888243593075276
JRA-55,6258.0,1.4257842828374865,0.6915078602528608
JRA-55,6259.0,-0.9623705913830723,-1.129057527446657
JRA-55,6902.0,-1.0614316544592717,-1.4261320386199094
JRA-55,6903.0,-0.4471284312500359,-0.4199739084144215
MERRA-2,2101.0,0.2942130299176676,0.2740947104354001
MERRA-2,2102.0,-0.2131580988132564,-0.1936829331823692
MERRA-2,2103.0,0.23791091358436003,0.21076778650197645
MERRA-2,2104.0,-0.0498614381361304,-0.06099777821960976
MERRA-2,2105.0,0.19435876563607793,0.19274926224579186
MERRA-2,2106.0,-0.030515887673140597,-0.04300532250234831
MERRA-2,2107.0,-0.1772576673565311,-0.14596028976798273
MERRA-2,2108.0,-0.08508378199342465,-0.11816998303175219
MERRA-2,2109.0,-0.18646001229965786,-0.1898876667837151
MERRA-2,2110.0,0.014125766608632224,-0.014846001339077753
MERRA-2,2111.0,0.3879145124736853,0.3595632402384343
MERRA-2,2112.0,-0.2453303680852025,-0.21967303972984817
MERRA-2,2113.0,-0.352494622921987,-0.32312901890128665
MERRA-2,2114.0,-0.2091848106488618,-0.20906758217330212
MERRA-2,2115.0,-0.32797051848767605,-0.3198425162726462
MERRA-2,2116.0,0.05335468355803483,0.03259927140733425
MERRA-2,2117.0,-0.15681545861376456,-0.15542747161147724
MERRA-2,2302.0,1.2259917923772121,0.18316024099182274
MERRA-2,2306.0,1.2914588583723423,-0.02467780409389938
MERRA-2,2309.0,1.4952548235596603,0.7689528116827513
MERRA-2,2310.0,-0.6822423994346566,-0.7388243041715391
MERRA-2,2319.0,0.8581744616341569,-0.10454565417630828
MERRA-2,2320.0,-0.18820410275623245,-0.7600585347999446
MERRA-2,2401.0,-0.3222972182394572,-0.29699452156136785
MERRA-2,2402.0,0.308855821829269,0.310425982679256
MERRA-2,2404.0,0.013994225901837838,-0.37836531025554315
MERRA-2,2413.0,0.5168184920383888,0.36554062661225295
MERRA-2,2415.0,-0.4311764658711824,-0.6926259277934933
MERRA-2,2417.0,0.2568972409457583,0.17920091578652558
MERRA-2,2418.0,-0.281399312409276,-0.5000567266621145
MERRA-2,2421.0,0.6693694955603469,0.10201812007551955
MERRA-2,2423.0,-0.3745004236280726,-0.5580175908280467
MERRA-2,2427.0,-0.21260218510125906,-0.430211130942015
MERRA-2,2429.0,-0.1524567039889292,-0.6589257222622387
MERRA-2,2430.0,-0.09326156745866866,0.0004471357159388116
MERRA-2,2432.0,0.7384590972680015,0.289777680501969
MERRA-2,2433.0,0.5003900226243588,-0.14416861967182798
MERRA-2,2434.0,0.2607438766321738,-0.022890081335467567
MERRA-2,2436.0,-0.29754250576936037,-0.9021966498153853
MERRA-2,2901.0,0.34278190013309756,-0.005847615164290323
MERRA-2,2902.0,-1.1789077091419218,-1.480911942057417
MERRA-2,2903.0,-0.08467189793559723,-0.7575468023150687
MERRA-2,2905.0,0.17100217760946537,-0.4877682611433941
MERRA-2,2906.0,0.37024931685000567,0.5223460551253465
MERRA-2,2909.0,-0.1854241545831059,-0.32949900187295345
MERRA-2,2910.0,0.03670636549049555,-0.25210718695380585
MERRA-2,2911.0,-1.5515172256048226,-1.8376594328456737
MERRA-2,2912.0,-0.7470233315418284,-0.9347386055451501
MERRA-2,2913.0,0.8037759557164005,-0.007374456848774208
MERRA-2,2914.0,0.47877224838642923,0.08800404336275007
MERRA-2,2915.0,-0.7892275501341902,-0.984681473473033
MERRA-2,2916.0,0.02701785648638749,-0.04223561932251739
MERRA-2,2917.0,-0.9369833042446728,-1.0178729484768343
MERRA-2,2918.0,-0.41563129969550655,-0.6729766832147901
MERRA-2,2919.0,0.5459637512929373,0.5700038520851909
MERRA-2,2920.0,0.13312309190392865,-0.2079904601804635
MERRA-2,4101.0,0.9436989343865513,0.7192772249403763
MERRA-2,4102.0,-0.10970577761496851,-0.07113390292571689
MERRA-2,4103.0,-0.6059720271017932,-0.6170298038710806
MERRA-2,4104.0,0.22407292849082816,0.20762748497368042
MERRA-2,4105.0,-0.12070686104309483,-0.17345668839718897
MERRA-2,4106.0,-0.4466031827950529,-0.45057856755783804
MERRA-2,4107.0,-0.10007745416755282,-0.12054509573740109
MERRA-2,4108.0,-0.10713953585408852,-0.14029024048896113
MERRA-2,4109.0,0.22928560519628338,0.19376628896673256
MERRA-2,4110.0,-0.017168911042210515,0.002057115216136932
MERRA-2,4111.0,-0.22167299321254802,-0.2881092534715244
MERRA-2,4112.0,-0.30349330707746136,-0.37109875231090966
MERRA-2,4113.0,-0.43632254179156155,-0.4822588415620216
MERRA-2,4114.0,-0.1452993902819436,-0.13025307636433858
MERRA-2,4115.0,-0.432114909870132,-0.43342962165568555
MERRA-2,4116.0,0.18323520868147994,0.12370494262206563
MERRA-2,4117.0,-0.06925477277413393,-0.13278452638415494
MERRA-2,4118.0,-0.33815469104160917,-0.30121202646753265
MERRA-2,4119.0,0.06058900303191692,-0.0275794157318976
MERRA-2,4120.0,0.02714085209564151,-0.01762575079140099
MERRA-2,4121.0,0.22365635257851005,0.21940209072225128
MERRA-2,4122.0,-0.2859680623799238,-0.2943711966224645
MERRA-2,4123.0,-0.15073632782670915,-0.1321682590917817
MERRA-2,4124.0,-0.9506420681588242,-0.8068772648335724
MERRA-2,4125.0,0.2004533860220347,0.24213724007294127
MERRA-2,4126.0,0.26815552558936434,0.25855007286114684
MERRA-2,4127.0,0.8573556780436468,0.8132866787686929
MERRA-2,4128.0,0.15305596302772437,0.13591636626848327
MERRA-2,4129.0,-0.28470432120349604,-0.2725250689002307
MERRA-2,4130.0,-0.24627510136834185,-0.29325909195607286
MERRA-2,4131.0,-0.7331284360700094,-0.650056308227785
MERRA-2,4132.0,0.1190934647420497,0.07305990093482383
MERRA-2,4133.0,0.2518862771738843,0.18331749088401167
MERRA-2,4134.0,-0.25105942183228763,-0.1891236596007835
MERRA-2,4207.0,0.4746760553324592,0.3633435866699555
MERRA-2,4210.0,-0.6353589827754488,-0.7202140458930378
MERRA-2,4211.0,0.24986559593767457,0.1847503474645839
MERRA-2,4214.0,-0.10405448790278277,-0.06772889092936825
MERRA-2,4216.0,1.2866625689745093,1.069226482036981
MERRA-2,4217.0,-0.38973198303209494,-0.45680357197676846
MERRA-2,4218.0,-0.7809112857842282,-0.5560414192468359
MERRA-2,4219.0,0.5345932549066841,0.33160521969792106
MERRA-2,4222.0,0.9475989599811252,0.7490694685227584
MERRA-2,4229.0,-0.4342998599668916,-0.41119488467222454
MERRA-2,4231.0,-0.20686914223397948,-0.711522826724973
MERRA-2,4234.0,-0.3017134286768507,-0.2249060538438931
MERRA-2,4236.0,-0.23312381267829585,-0.20615064255893575
MERRA-2,4238.0,-0.1677958307986045,-0.06152154894021287
MERRA-2,4245.0,0.34789775145910834,0.12193742776550551
MERRA-2,4401.0,-0.46529332209512225,-0.49833695371172004
MERRA-2,4405.0,0.06000082981767783,-0.09643164787177201
MERRA-2,4406.0,0.7899001194829274,0.5466747542425464
MERRA-2,4408.0,-0.2117946845798893,-0.2706712681520156
