lat,lon,ppt_trend_x,obs_trend_pct,ppt_trend_y,cmip_trend_pct,trend_bias_pct
29,93,0.07211467898343746,0.2576738201828305,0.06157974195149557,0.03781036350387806,-0.2198634566789525
29,95,-1.347709374646501,-0.16174137759182408,-0.4990322295869084,-0.043762475471385676,0.11797890212043846
29,97,-1.0300512875514176,-0.43542652354371114,-0.654853425253375,-0.11650688640652287,0.31891963713718796
29,99,-0.5248139162778258,-0.4012151317213413,-0.4132367357973184,-0.13227740425601603,0.2689377274653256
29,101,0.02537450024672001,0.2042280957787951,-0.09413338993949744,-0.027932892610864082,-0.2321609883896594
29,103,-0.11741981711867192,0.01033086833354203,-0.39384359410445474,-0.1372267955520108,-0.1475576638855529
29,105,-0.22741395229082353,-0.050553121378772395,-0.3399035219158107,-0.15514472408393695,-0.1045916027051645
29,107,0.47790688038029455,0.3767738042411926,-0.3981208490502364,-0.17793195830835792,-0.5547057625495506
29,109,0.5890413607942107,0.3621184741076851,-0.4888692419442995,-0.16186519595835996,-0.5239836700660456
29,111,0.23263840907787325,0.12567879202833318,-0.48574092986590184,-0.12966618922867554,-0.2553449812570088
29,115,2.3409194307613066,0.5329386452120775,-0.2153745119848256,-0.050582912401054544,-0.5835215576131324
29,117,2.3401660947327905,0.48009471500138323,-0.19245294073755712,-0.037901896705664545,-0.5179966117070471
29,119,1.7512017113665852,0.3801022939322777,-0.3692614989226141,-0.06119172807820744,-0.44129402201048534
31,-111,-0.8756426750792226,-0.7045491556493512,-0.48354686633421107,-0.20531250818374613,0.49923664746560464
31,-109,-0.8426634457565771,-0.7183210692018747,-0.35245779580250997,-0.15903925384153828,0.5592818153603357
31,-107,-0.6313416408307939,-1.0434636721537645,-0.1506576476144946,-0.08842105654566872,0.9550426156080974
31,-105,-0.38574354721604914,-0.5796969650489101,-0.1556853370966948,-0.09390034563050734,0.48579661941840263
31,-89,-1.0420189960166633,-0.265186999079433,-0.022869986371080148,-0.012472616227738336,0.2527143828516947
31,-87,-1.5411231993997212,-0.41143410997045243,0.08005382754542612,0.007938148559746845,0.4193722585301994
31,-85,-1.019793225198059,-0.2956457644857304,0.0896782574525134,0.01304805405047815,0.30869381853620864
31,-7,-0.41675538344886726,-0.27075644440321217,-0.24396171871702138,-0.24152717338367657,0.02922927101953565
31,-5,-0.014604582850470543,-0.06888907937846672,-0.1170370363864358,-0.2211088955367425,-0.15221981615827576
31,49,0.14452078009354158,0.3853292665426737,0.08697451251833573,0.09299783485148476,-0.2923314316911892
31,51,0.8376884063826836,0.8759888447918548,0.13845495335595176,0.08575970377588724,-0.7902291410159681
31,53,0.22602461369235005,0.1882906876363292,0.20517039898521577,0.11473025278907278,-0.07356043484725656
31,55,-0.407203315256521,-0.40057727016530187,0.20996313457339486,0.12752650644042016,0.5281037766057224
31,57,-0.47427632775829753,-0.4417992749333045,0.18188333159497902,0.11739191200448947,0.5591911869377943
31,59,-0.5145455055732654,-0.6246278261239452,0.20814300510964112,0.13952975170212328,0.7641575778260681
31,61,-0.5107878529071176,-0.733260791853899,0.1760676286542437,0.10860079628173629,0.841861588135635
31,65,-1.3189759401512167,-1.1121022410433619,0.014717470499135516,-0.06509118722189404,1.0470110538214679
31,67,-1.6619538784618613,-0.9678983599075822,-0.07594457867431656,-0.10533802832775917,0.8625603315798241
31,69,-0.4209917688201893,-0.40438152766803404,-0.057443831938120665,-0.10145791970549825,0.3029236079625356
31,71,0.132574127905849,0.1238200949776502,-0.006648005403800796,-0.05692415791251663,-0.18074425289016657
31,77,-0.3804644639204513,-0.027879523740363933,-0.3530316934408666,-0.12323393937339738,-0.0953544156330335
31,79,-0.4037413767147858,0.07388985776893053,-0.5109664692332148,-0.12636122867031732,-0.2002510864392479
31,81,-0.4270067201308946,-0.2627179261414006,-0.443121674155446,-0.13600845023101815,0.1267094759103825
31,83,0.13629526645423248,0.23108992702159048,-0.25982467792499525,-0.12314443156018366,-0.35423435858177404
31,85,0.07123578044228433,0.3817736536930681,-0.09836430821869788,-0.06500233003596094,-0.4467759837290291
31,87,0.1019691560041461,0.8003542450400769,-0.03173779321665615,-0.02306772731705602,-0.8234219723571339
31,89,0.11935094789915099,0.8459905908031194,-0.007708444169078242,0.0022224035605287453,-0.8437681872425911
31,91,0.18115554646231094,0.9266437921825641,0.06350518344475527,0.08747900304084771,-0.8391647891417153
31,93,0.22775510298831197,0.4382868465387702,0.12573432582773114,0.1114698364471074,-0.32681701009166275
31,95,0.1146306004012636,0.3088369563121908,0.12299117097819647,0.0713545103049836,-0.2374824460072073
31,97,0.04922654286393211,0.2018103385114066,0.07974493429325945,0.02401084257163527,-0.17779949593977148
31,99,0.14854458778281485,0.45853156868237005,0.01513345663530169,0.013074631055590763,-0.4454569376267792
31,101,0.284248066248091,0.6338504058569232,0.08227308099044457,0.07303718815971195,-0.5608132176972113
31,103,0.3008820829960661,0.3828181978393309,-0.1823606878258155,-0.05960785925968784,-0.4424260570990191
31,105,-0.10248202177302738,0.03830941206084517,-0.16414351301611782,-0.09606269856850407,-0.13437211062934917
31,107,-0.024531134662089327,0.1724461551291076,-0.16219651980763555,-0.08802664960562633,-0.2604728047347338
31,109,0.2696477284419595,0.3051825152185187,-0.22466796535585104,-0.08763595612713117,-0.3928184713456499
31,111,-0.011526872971248475,0.05772253548989572,-0.25019328879237657,-0.07660962948997324,-0.13433216497986905
31,115,1.0879969166618109,0.391149249382046,0.027849211097034022,0.008763359868798259,-0.38238588951324776
31,117,1.7809552654312988,0.5247799197031272,0.012669650802932916,0.005669949608349508,-0.5191099700947773
31,119,1.830279357139392,0.5208180321398482,-0.04067270048500878,-0.004109415138251622,-0.5249274472781001
33,-115,-0.3722414765132641,-0.5757289000928119,-0.3043585970274526,-0.22568910697714417,0.3500397931156682
33,-113,-0.7568111143934286,-0.8217484341415539,-0.37496462637226086,-0.20313087406477975,0.6186175600767737
33,-111,-1.5671592573373423,-0.904045038213737,-0.3598518887837317,-0.15812727680384298,0.7459177614098946
33,-109,-0.9929684462202777,-0.6828226124459729,-0.2866427767147317,-0.13173948851107417,0.5510831239348992
33,-107,-0.6263108170775817,-0.7765509706323865,-0.17917392362178033,-0.1055454456014126,0.6710055250309739
33,-105,-0.7856359360574413,-0.9486775926772177,-0.09628260628598498,-0.06437349984207355,0.8843040928351444
33,-103,-0.269505539020803,-0.28575599730547807,-0.07084669049556903,-0.04643485183789981,0.23932114546757832
33,-101,-0.16936319658955584,-0.10912553447198044,-0.0847472138622726,-0.039978849426703635,0.0691466850452768
33,-5,1.255772976185306,0.5252487214165684,-0.27549324902657907,-0.17720553436105604,-0.7024542557776243
33,-3,0.419282101311394,0.33816080779112884,-0.14710775236433177,-0.16424393994997924,-0.5024047477411072
33,37,-0.4622573730966112,-0.36813152398573157,-0.04488702993725201,-0.06200943245932339,0.3061220915264083
33,45,-0.17062305931212926,-0.021386880520148078,0.03858007091110486,0.027004198426751773,0.04839107894689986
33,47,-0.2331789591224478,0.09753722748067713,0.04950956230532619,0.06366907268332639,-0.03386815479735066
33,49,-0.4316003969522136,0.0952461969095394,0.1937497790488737,0.08889257193506693,-0.0063536249744724485
33,51,0.2633212085697295,0.23600224834408595,0.2022647965523716,0.0992753777878669,-0.13672687055621907
33,53,-0.24777615806904504,-0.29802505096657994,0.15236022775928473,0.13207575098755947,0.43010080195413936
33,55,-0.5967582565837357,-0.9332085629884472,0.18293590581668687,0.17847037167783564,1.1116789346662834
33,57,-0.6834803898731368,-0.8100682723794244,0.1903163969196202,0.16915307940765098,0.9792213517870751
33,59,-1.0171640698040214,-0.7815607489992653,0.17050399360605048,0.12642083560215536,0.907981584601421
33,61,-0.9016800590537593,-0.7859851226674587,0.19314854659460712,0.12085698837506098,0.9068421110425191
33,63,-0.8321109754852557,-0.4379771663625255,0.2651123884683297,0.09961610034563415,0.53759326670816
33,65,-0.787210073822011,-0.34052740040841034,0.15662198139041258,0.02060277782376211,0.36113017823217225
33,67,0.29694090381949473,0.20996175286434982,0.01134509642033202,-0.03662994469609683,-0.24659169756044647
33,69,1.102520790102708,0.6341661527387622,-0.01710961729526762,-0.046981486953478646,-0.6811476396922408
33,71,0.5634201287227184,0.37543191379636126,-0.041681500687203527,-0.07061347179595118,-0.4460453855923124
33,73,-1.2649818766776053,-0.55068213888223,-0.06715683522745858,-0.0772904743447059,0.4733916645375239
33,75,-2.1689686859149613,-0.5468701394870418,-0.21956151733471777,-0.08241198361945407,0.46445815586758776
33,77,-0.8128201157080625,-0.1617899021722214,-0.505505390359521,-0.09620391474687084,0.0655859874253505
33,79,-0.12739731358813094,0.0780074152977038,-0.20729686371103365,-0.05483691437620492,-0.1328443296739088
33,81,0.013858703995999758,-0.06279721169618857,-0.05098334813185946,-0.02631960097151881,0.03647761072466972
33,83,0.05291363914360847,0.3756408922895725,0.02510313055210409,0.008435179716372958,-0.3672057125731992
33,85,0.09498333769860048,1.0547484189407927,0.06571498075835193,0.08558786709329166,-0.9691605518475015
33,87,0.10385297925079887,0.9386523008832093,0.08602403491471595,0.1203556241446697,-0.8182966767385402
33,89,0.1251733126514836,0.7606510302332861,0.06711401163405947,0.11527491789975075,-0.645376112333535
33,91,0.11197227569665766,0.524826714006511,0.05933566293544998,0.12930247628157857,-0.3955242377249327
33,93,0.14009944344544845,0.39607963391398693,0.07433974465588819,0.15994369260806052,-0.2361359413059263
33,95,0.17013153938167344,0.30095576860714895,0.11929356103845457,0.1732206643945497,-0.12773510421259923
33,97,0.2602309164294615,0.5641453223297007,0.13586396927893274,0.14663087883850995,-0.41751444349119077
33,99,0.2885322321907634,0.49902663076017706,0.14502614081845455,0.16431360659265606,-0.33471302416752086
33,101,0.27771932227137447,0.5133223990896386,0.17909731983592875,0.16453374925125416,-0.348788649838384
33,103,0.4160971950905193,0.6926163307273101,0.047567016851688994,0.029288188169109716,-0.6633281425582005
33,105,0.23830747367278254,0.5069568148801438,-0.05487174506361243,-0.03308205714689488,-0.5400388720270373
33,107,0.035893638557088825,0.2560443518267156,0.015533995705615162,0.007659145254452132,-0.24838520657226373
33,109,0.07020343953820325,0.2629671444889127,0.042868657670886344,0.018076866115139593,-0.24489027837377328
33,111,-0.32264724324624516,-0.17963373550591355,0.017138827025294297,0.01413011935112179,0.19376385485703526
33,113,-0.10194971576131087,-0.04127903568687513,0.11083791666104631,0.051636417794899116,0.09291545348177425
33,115,0.24723692479994744,0.16647888741696013,0.20210049482616477,0.08486614362440796,-0.08161274379255219
33,117,0.7074309939723344,0.405799900444186,0.21361731488267346,0.08120065572542902,-0.32459924471875656
33,119,0.7995564976407196,0.4082243367740442,0.23345077239140175,0.08471763311861037,-0.3235067036554339
35,-119,-0.5933616142916942,-0.3559385544548883,-0.6541266072654635,-0.17877214606196515,0.1771664083929231
35,-117,-0.4330748723059166,-0.3292301452423157,-0.47499526033508455,-0.17561548846563035,0.15361465677668534
35,-115,-0.45192800509087816,-0.49543443265965503,-0.42772337608818756,-0.18860700621494217,0.3068274264447127
35,-113,-1.0856839561586757,-0.6706566224559952,-0.4237851610568368,-0.15182496864317205,0.518831653812823
35,-111,-0.992483237580952,-0.598018035476262,-0.31643778210823187,-0.1207724339239218,0.4772456015523404
35,-109,-0.9403432397765906,-0.7955036253569638,-0.16870131272942282,-0.08074353263719916,0.7147600927197648
35,-107,-0.7466698862388336,-0.795464108645519,-0.05701073908043632,-0.0416722046498503,0.7537919039956681
35,-105,-0.6184364318750515,-0.6586460854896137,0.030841616385121878,0.004244808797885467,0.6628908942874995
35,-103,-0.5965309647155898,-0.6568755472423433,0.08131563039373833,0.04049793255869404,0.6973734798010371
35,-101,-0.804585357074812,-0.6476069310672588,0.03658156312343338,0.018267498112794323,0.6658744291800537
35,-99,-1.1291679953608995,-0.5647039259757006,0.016071264033716934,0.0058928936738409906,0.5705968196495416
35,-97,-2.1753140078363833,-0.7217162111011659,0.054169968672813276,0.017337853624263988,0.7390540647254297
35,-95,-1.1386505865984609,-0.2526494685181325,0.18107169440020665,0.04390588678497822,0.29655535530311083
35,-93,0.6381473478710064,0.11844318025168869,0.3062969574820817,0.059478852049563165,-0.05896432820212555
35,-91,0.654593746644896,0.11263265827301157,0.3684799590214565,0.06471298411826272,-0.04791967415474882
35,-89,0.702422083046487,0.11228287063304791,0.38537457763582733,0.059146248686706676,-0.05313662194634127
35,-87,0.16853736318610973,0.02510934562009779,0.3880557170342174,0.054575919121006455,0.029466573500908637
35,-85,0.4117389788097999,0.06094247037556304,0.19026395744161426,0.027086832499362352,-0.03385563787620075
35,-83,1.0869028229604616,0.17664483938899558,0.07764009756132358,0.012903704020239838,-0.16374113536875562
35,-81,-0.3378928200210929,-0.07115363518265826,0.07733731480417558,0.012359466776451226,0.08351310195910955
35,-79,-0.3230801704060691,-0.07290652596451158,0.07094188879889306,0.012237880110511025,0.08514440607502256
35,1,0.340595053686193,0.2698658326173003,-0.243171827412313,-0.15569363061770808,-0.42555946323500854
35,3,0.11388178222826555,0.09234321441167129,-0.21480880468692223,-0.14544922612420605,-0.23779244053587723
35,5,-0.45780405671702507,-0.4256259640801945,-0.14484479829373578,-0.1315477136862939,0.2940782503939007
35,7,-0.38755392335953165,-0.28691006331390734,-0.15026177075701586,-0.10314399231499274,0.18376607099891476
35,9,-0.18040650643788234,-0.16155290997587396,-0.13526237707324065,-0.09490255832098307,0.06665035165489093
35,37,-0.17737172481978614,-0.05719707043708967,0.004163527198622151,-0.02608436410470975,0.03111270633237989
35,45,-0.3798429694019556,0.07745593977326573,0.1225334094796263,0.02024429082918899,-0.0572116489440768
35,47,-0.528384261456869,-0.11680705860263778,0.22899696733237954,0.0577930397453596,0.17460009834799725
35,49,-0.3676583139179349,-0.20585229430854324,0.23179544517801665,0.10352151678809514,0.30937381109663803
35,51,-0.1261414505939839,-0.08093571934220734,0.2179716797417173,0.13459787000569082,0.21553358934789824
35,53,0.03699444456028189,0.05875959773314356,0.18168059819950413,0.1626024541326731,0.10384285639952937
35,55,-0.2774086228216263,-0.3607409007370122,0.1551878241759687,0.1649120529375638,0.5256529536745761
35,57,-0.310768177077962,-0.27817931267575574,0.15427787330191287,0.1300767180854641,0.4082560307612199
35,59,-0.5103723333506515,-0.3068047097172552,0.10430325405602266,0.06002773085981311,0.36683244057706843
35,61,-0.2982070914469044,-0.13767580045054012,0.15188464085155984,0.09369512378019947,0.23137092423073954
35,63,-0.3030309231643652,-0.036385256419956255,0.22457658283498833,0.09215854738773187,0.12854380380768812
35,65,0.11454989475833091,0.1443156228949632,0.2736219943858597,0.06481126404412618,-0.07950435885083704
35,67,0.8791848708442821,0.5471170509910082,0.3411843883089905,0.08174508843958991,-0.4653719625514183
35,69,1.0589840384955231,0.37517394042923446,0.20921443440786727,0.04391144706582064,-0.33126249336341373
35,71,0.10998945381233752,0.14552521688046655,0.135691292432423,0.006567850225592527,-0.13895736665487393
35,73,-1.3528165553757616,-0.29362485352905693,-0.03336445835209766,-0.05128208913554216,0.24234276439351482
35,75,-0.8670971202711332,-0.24351871457495777,-0.17263655572601302,-0.05917486809946686,0.18434384647549087
35,77,0.17669654906143503,0.2266548199909765,0.0035235683312754293,-0.004395608319764326,-0.2310504283107408
35,79,-0.025812945310831427,0.014500851830039662,0.2072160980718822,0.11821280717480981,0.10371195534477005
35,81,0.09954288416050595,0.6648605784334529,0.20075958268066244,0.20799391613382076,-0.45686666229963213
35,83,0.09161593524282488,1.0698598528504113,0.19404343566989538,0.2214713053553783,-0.8483885474950336
35,85,0.06213965869313324,0.8767255224707455,0.1892575078646756,0.20528609347284868,-0.6714394289978969
35,87,0.053899192700988766,0.9562750684811047,0.24795955739904513,0.23452472473409325,-0.721750343747011
35,89,0.05834494123529006,0.37384571279916845,0.23182508101682647,0.3106257959698964,-0.06321991682927187
35,91,0.11891595909496369,0.5846427662650173,0.19488295056859548,0.3913103178099719,-0.19333244845504532
35,93,0.14547106524417985,0.730044035945653,0.1464983817648811,0.311175578314301,-0.4188684576313523
35,95,0.16104362897186897,0.5949915803918222,0.13044567466320983,0.21200945262592505,-0.38298212776589724
35,97,0.16605583169943633,0.3284095717717286,0.09478142055095938,0.1548425610373525,-0.17356701073437614
35,99,0.19167458796563402,0.36911022655283426,0.09131788187781321,0.13480712973964823,-0.2343030968131861
35,101,0.1912368033778825,0.6242040062903691,0.08745345430560095,0.15269967886658636,-0.47150432742378284
35,103,0.16402475314954362,0.4736672856389704,0.06886348603096039,0.09761842024373164,-0.3760488653952388
35,105,0.21639928752980833,0.5532263359549716,0.052792783261624496,0.05107871089195177,-0.5021476250630201
35,107,-0.03672507619053374,0.09670125801986806,0.06586586034122166,0.04871098906693724,-0.047990268952930834
35,109,-0.20826660633646177,-0.1958790516496678,0.12101836045837905,0.09382113699055367,0.2897001886402215
35,111,-0.09791723585654458,-0.04167914969056255,0.17749131966042223,0.1287809754035976,0.17046012509416017
35,113,-0.022101015688649313,0.0028586157360418916,0.23728874058896682,0.16585957689971656,0.16300096116367463
35,115,0.2643541065708778,0.35158139074835654,0.28469773021929673,0.21191907343924812,-0.13966231730910847
35,117,0.5714256090647695,0.6424629696893376,0.35574600813581964,0.2300584326258949,-0.4124045370634423
35,119,0.40772980782072965,0.6139454175185348,0.35263772443202823,0.2035453075081082,-0.410400110010427
37,-121,-0.5789821969671156,-0.2608038927072451,-0.6504191651157168,-0.11865869889641412,0.14214519381083077
37,-119,-1.0171233643836337,-0.24612859962378514,-0.5626650688582505,-0.11696915648824495,0.12915944313554029
37,-117,-0.31398373299965426,-0.326105885334322,-0.2977256276645071,-0.10031183943092017,0.22579404590340177
37,-115,-0.3945893948262645,-0.3303026829074236,-0.1824639317440113,-0.07868903181052433,0.2516136510968991
37,-113,-0.612308300617112,-0.3709651666154473,-0.12172985430909962,-0.04913643899317128,0.32182872762227605
37,-111,-0.28737363337412025,-0.27782291807868487,0.01719221882510834,-0.007411005952781497,0.2704119121259035
37,-109,-0.6155842069589802,-0.4068197884974065,0.03275125238520651,0.0026071225486707815,0.4094269110460771
37,-107,-1.1432191994050962,-0.5412129155287263,0.09115170333860705,0.02660043909367101,0.5678133546223968
37,-105,-0.6283751708492342,-0.523041087212911,0.19862575270922378,0.09151041390385115,0.6145515011167623
37,-103,-0.8125770972695404,-0.9686734086467779,0.20016539871910113,0.10796071721349129,1.076634125860269
37,-101,-0.791666623785273,-0.7249564335475213,0.14952806174447034,0.08341067790257342,0.8083671114500948
37,-99,-1.3666038039489838,-0.8197755347470037,0.14735780603576765,0.07133850287090016,0.8911140376179035
37,-97,-2.1891869703018347,-0.9237341891642847,0.22809206674594118,0.08803781821004003,1.0117720073743244
37,-95,-1.7977597227063815,-0.5315378456786949,0.31455827357696375,0.09374526980716365,0.6252831154858586
37,-93,-0.9606538591397035,-0.23977422844309998,0.35743441749346044,0.08567234384149222,0.3254465722845921
37,-91,-0.411601544740125,-0.08713643140381003,0.35713780958348124,0.07556904817084058,0.1627054795746507
37,-89,1.7077682642937924,0.320654544984283,0.44029023683902424,0.08446977507556538,-0.23618476990871762
37,-87,1.4549251976265847,0.26535875964289807,0.47504490238457064,0.08027005782629297,-0.18508870181660508
37,-85,2.593896585321319,0.4637367776775827,0.5594166905173743,0.08813433078958413,-0.37560244688799865
37,-83,1.920763273935237,0.384257833567211,0.40808066058924247,0.06538600547711174,-0.3188718280900993
37,-81,0.254593560642779,0.0597150642811932,0.3743051604549169,0.060963207046763626,0.0012481427655704543
37,-79,-0.598986475146295,-0.13901270648655414,0.31955290235945183,0.054922772597418665,0.19393547908397282
37,-77,-0.8006557458464755,-0.31042904631715557,0.1897702035561166,0.031433996933159056,0.3418630432503148
37,37,-0.08074207389607166,-0.016298412412914926,-0.05033849964117562,-0.03254363667412665,-0.016245224261211732
37,39,-0.5858486918838921,-0.17555384386141115,0.006115141472122989,-0.015195032724393705,0.16035881113701766
37,41,-0.7969708761154072,-0.22532684650451493,0.05371307915900152,-0.00552233684725538,0.21980450965725973
37,43,-0.7491432240569068,-0.10964381921676698,0.17088168591138547,0.01223797533614779,0.12188179455291484
37,47,-0.21680989522013872,-0.12869014151082067,0.22261540521526968,0.07172689206841978,0.20041703357924046
37,55,0.047554702171445064,0.13614290477418053,0.16852071223808596,0.10589884920568199,-0.030244055568498584
37,57,0.1416783992417669,0.15019813138423266,0.1420393657872313,0.08780007474508941,-0.062398056639143246
37,59,0.10574897636819043,0.10429743350733282,0.15099904531876995,0.09511742919386139,-0.00918000431347146
37,61,0.4094015877471695,0.33409942345655624,0.13128699638167873,0.09191719748533576,-0.2421822259712204
37,63,0.08314497656375637,0.10094601850109886,0.1724559168736402,0.10718339874188541,0.006237380240786551
37,65,0.17819758752929524,0.17017156038333534,0.22798559596005458,0.1152080892004216,-0.054963471182913684
37,67,0.3720440010571816,0.2880462516493786,0.28311636211143604,0.10215002397572907,-0.1858962276736495
37,69,-0.5853714004883889,-0.2396647926730629,0.4696362760018865,0.13863312259897811,0.378297915272041
37,71,-0.28956128841527023,-0.17894348861233034,0.5411307604429128,0.1134491872135536,0.2923926758258839
37,73,0.14397745797282213,0.2100256258077434,0.442083691620195,0.11501835106685805,-0.09500727474088537
37,75,0.12797393108772337,0.4695179988254644,0.3167413903245982,0.12987465958429265,-0.33964333924117185
37,77,0.032725268303726865,0.1795541644675795,0.2648499864848609,0.17664162514264736,-0.002912539324932055
37,79,0.09798147479024852,0.7167870836106544,0.2221336493509125,0.22887446629704494,-0.48791261731360946
37,81,0.07160270541739076,0.6725463007928573,0.17420989952647925,0.2918422041517871,-0.38070409664106986
37,83,0.08516439656802986,0.8018460842285424,0.19279270038714952,0.29564570891279623,-0.5062003753157471
37,85,0.07759298112368339,1.0152490120142907,0.2473283054230769,0.249034876758322,-0.7662141352559687
37,87,0.11116172849493841,0.9941708507134799,0.24568927256429787,0.20864785580831655,-0.7855229949051638
37,89,0.07308431285104117,0.5463408749421477,0.21729546381458587,0.22821632061504157,-0.318124554327106
37,91,0.10880421148506977,0.6083031336539035,0.21446659083727146,0.30288681081643143,-0.30541632283747217
37,93,0.0789275207500652,0.8894234406688044,0.14775208758599404,0.2640614746987051,-0.6253619659700986
37,95,0.04283450516490861,0.5474716749435262,0.10653865773725461,0.2221811305918651,-0.32529054435166105
