lat,lon,snw_trend_pct
45.0,-95.0,-0.23805512120059144
45.0,-93.0,-0.25390456264576416
45.0,-91.0,-0.2764220871164053
45.0,-89.0,-0.4021887242685152
45.0,-79.0,-0.9609997826628832
45.0,-77.0,-0.909872030092928
45.0,-75.0,-0.961342649277379
45.0,-73.0,-1.001404692151656
45.0,-71.0,-0.9124772297134748
45.0,-69.0,-0.8970338588605792
45.0,1.0,-0.1529608305052589
45.0,3.0,-0.2775700646280654
45.0,5.0,-0.5960918604939163
45.0,7.0,-0.6809559533413018
45.0,9.0,-0.7754824418339357
45.0,11.0,-0.30225302240188406
45.0,17.0,-0.25238950018554596
45.0,19.0,-0.33464735846797306
45.0,21.0,-0.4733056883362074
45.0,23.0,-0.7297779085492955
45.0,25.0,-0.5653073985423407
45.0,27.0,-0.3737855873980097
45.0,39.0,-0.2608484806379205
45.0,41.0,-0.919382845045622
45.0,43.0,-0.7516822425032518
45.0,45.0,-0.373207105779729
45.0,55.0,-0.6093365845144458
45.0,57.0,-0.5396616404319028
45.0,63.0,-0.32771324254826073
45.0,65.0,-0.4399109049389871
45.0,67.0,-0.32576516097508823
45.0,69.0,-0.2706066917596767
45.0,71.0,-0.34292148518920623
45.0,73.0,-0.42518677162249646
45.0,75.0,-0.4314305344517973
45.0,77.0,-0.8185287776792388
45.0,79.0,-0.6129740162433595
45.0,81.0,-0.4971659344368874
45.0,83.0,-0.5337525867208902
45.0,85.0,-0.6292480805711297
45.0,87.0,-0.6064016571813621
45.0,89.0,-0.3586897822962371
45.0,91.0,0.10513280385239998
45.0,93.0,0.023113819453462803
45.0,95.0,-0.03847529121139834
45.0,97.0,0.025346618824353708
45.0,99.0,-0.0405202637494829
45.0,101.0,-0.3068864499308712
45.0,103.0,-0.08041525330859414
45.0,105.0,-0.13370565270919554
45.0,107.0,-0.16914930308845733
45.0,109.0,-0.13889651995793822
45.0,111.0,-0.15483143280591324
45.0,113.0,-0.16793833606150585
45.0,115.0,-0.13007132496332344
45.0,117.0,-0.14154802427986005
45.0,119.0,-0.19039063471760356
45.0,121.0,0.03903767583570626
45.0,123.0,-0.05038074177199292
45.0,125.0,-0.35945878857181957
45.0,127.0,-0.22001367346685322
45.0,129.0,-0.12134438791376594
45.0,131.0,-0.3070133833308793
45.0,133.0,-0.6817125078483007
45.0,135.0,-0.6075422693020166
47.0,-123.0,-0.7045448029703887
47.0,-121.0,-0.8593326871831106
47.0,-119.0,-0.8540729850700962
47.0,-117.0,-1.0021155988850827
47.0,-115.0,-1.094782126674094
47.0,-113.0,-0.8763152334103971
47.0,-111.0,-0.5827250694213016
47.0,-109.0,-0.45169827260886614
47.0,-107.0,-0.22111350887497438
47.0,-105.0,-0.20971320444816516
47.0,-103.0,-0.2224038651420375
47.0,-101.0,-0.011886914038858075
47.0,-99.0,-0.10099818286721511
47.0,-97.0,-0.24745039894582205
47.0,-95.0,-0.2865212212086512
47.0,-93.0,-0.34189088481385993
47.0,-83.0,-0.5236047814150536
47.0,-81.0,-0.7567934161891615
47.0,-79.0,-0.7929684505617884
47.0,-77.0,-0.6081755712583218
47.0,-75.0,-0.5013296242836075
47.0,-73.0,-0.5169730033651171
47.0,-71.0,-0.5677291401129303
47.0,-69.0,-0.7768836766182644
47.0,-67.0,-0.9025657428457781
47.0,-1.0,-0.4287096641608887
47.0,1.0,-0.1045493329347091
47.0,3.0,-0.1979593939605789
47.0,5.0,-0.34328157668327036
47.0,7.0,-0.9753429093110693
47.0,9.0,-0.9144292119245768
47.0,11.0,-0.9615958472859991
47.0,13.0,-1.1548076444292976
47.0,15.0,-0.6356122082416776
47.0,17.0,-0.2712568025124324
47.0,19.0,-0.24822439975195082
47.0,21.0,-0.3433753015703966
47.0,23.0,-0.807779848204
47.0,25.0,-0.8108661412255181
47.0,27.0,-0.4766639028071041
47.0,29.0,-0.3471370869673047
47.0,31.0,-0.31065236639769384
47.0,33.0,-0.468038724856483
47.0,39.0,-0.7126671813952471
47.0,41.0,-0.6907341752857844
47.0,43.0,-0.5619287704838417
47.0,45.0,-0.4891195805418882
47.0,47.0,-0.5258419314673219
47.0,49.0,-0.42108638419634364
47.0,55.0,-0.9651416807902343
47.0,57.0,-1.1338906029400668
47.0,59.0,-1.311032816735224
47.0,63.0,-1.0921935330649046
47.0,65.0,-0.9578818862524728
47.0,67.0,-0.8662049297877384
47.0,69.0,-0.7253045858261249
47.0,71.0,-0.6856368824434724
47.0,73.0,-0.5024478652058262
47.0,77.0,-0.5847482570142816
47.0,79.0,-0.574946828706908
47.0,81.0,-0.4257535898226222
47.0,83.0,-0.029346229064309656
47.0,85.0,0.1973723176416388
47.0,87.0,0.22478105660516548
47.0,89.0,0.09668890939011013
47.0,91.0,-0.09315453025625654
47.0,93.0,-0.04255007037048868
47.0,95.0,0.0675066578078949
47.0,97.0,0.08770799255405887
47.0,99.0,-0.06256178649864329
47.0,101.0,-0.2960564881412329
47.0,103.0,-0.25322634633965135
47.0,105.0,-0.13148230354256357
47.0,107.0,-0.18225293416381916
47.0,109.0,-0.37507333742227417
47.0,111.0,-0.29918152678347154
47.0,113.0,-0.13913415597009154
47.0,115.0,-0.3461756558720798
47.0,117.0,-0.2726640234108622
47.0,119.0,-0.2893137100740736
47.0,121.0,-0.2072971086267467
47.0,123.0,-0.11961834856724747
47.0,125.0,-0.18682712190273956
47.0,127.0,-0.03369900846581635
47.0,129.0,0.055061676469677696
47.0,131.0,-0.0011486808337040784
47.0,133.0,-0.2999905110568227
47.0,135.0,-0.29781442113707074
47.0,137.0,-0.20166304021297876
49.0,-121.0,-0.9982923877745009
49.0,-119.0,-0.9124352529328057
49.0,-117.0,-0.6308083764087761
49.0,-115.0,-0.7306420510373685
49.0,-113.0,-0.5941873742413465
49.0,-111.0,-0.3161329944035573
49.0,-109.0,-0.2635684152250314
49.0,-107.0,-0.18412273697724518
49.0,-105.0,-0.3515324059494016
49.0,-103.0,-0.2721535938307864
49.0,-101.0,-0.1926207140115282
49.0,-99.0,-0.1760314661208956
49.0,-97.0,-0.17384332848668857
49.0,-95.0,-0.3056306291102
49.0,-93.0,-0.34311812293719546
49.0,-91.0,-0.3324943965885767
49.0,-85.0,-0.4706104910156853
49.0,-83.0,-0.5024504828185329
49.0,-81.0,-0.5226793081769343
49.0,-79.0,-0.527502335765508
49.0,-77.0,-0.4937874037892893
49.0,-75.0,-0.3700097968133827
49.0,-73.0,-0.21552742651493045
49.0,-71.0,-0.23397846958025229
49.0,-69.0,-0.3699685886738072
49.0,-57.0,-1.1613263681198314
49.0,1.0,-0.15144273529898272
49.0,3.0,-0.24671763684137413
49.0,5.0,-0.275675338374496
49.0,7.0,-0.2940617911791778
49.0,9.0,-0.5440327118741861
49.0,11.0,-0.621005740046104
49.0,13.0,-0.7498041949790376
49.0,15.0,-0.5781997647188205
49.0,17.0,-0.5947281630806359
49.0,19.0,-0.6794278566417528
49.0,21.0,-0.7573049085110991
49.0,23.0,-0.8507841211179433
49.0,25.0,-0.8215293556361611
49.0,27.0,-0.47632282730229397
49.0,29.0,-0.5289140419241491
49.0,31.0,-0.5661026807654256
49.0,33.0,-0.7104985825915905
49.0,35.0,-0.9490256405845433
49.0,37.0,-0.8666796525307909
49.0,39.0,-0.8887774648234182
49.0,41.0,-1.0448955956434378
49.0,43.0,-1.2969295960990583
49.0,45.0,-1.3825095825196847
49.0,47.0,-1.391026579606434
49.0,49.0,-1.3222470334664438
49.0,51.0,-1.4505953419547666
49.0,53.0,-1.5046200278766297
49.0,55.0,-1.6851567759532982
49.0,57.0,-1.4580567079118767
49.0,59.0,-1.2902659285506493
49.0,61.0,-1.3372352631720867
49.0,63.0,-1.3300484545715638
49.0,65.0,-1.142742276527194
49.0,67.0,-0.8659961114269588
49.0,69.0,-0.6087461517333431
49.0,71.0,-0.4320218362897748
49.0,73.0,-0.24611717468082303
49.0,75.0,-0.14803021855484955
49.0,77.0,-0.18139235962395828
49.0,79.0,-0.3434757126578971
49.0,81.0,-0.2474952141520216
49.0,83.0,0.1318593211216292
49.0,85.0,0.2112344083499602
49.0,87.0,0.10096483581505944
49.0,89.0,0.048805818821826004
49.0,91.0,0.03431199896013188
49.0,93.0,-0.07003931901758158
49.0,95.0,0.06998661855687978
49.0,97.0,0.08128288557371365
49.0,99.0,0.030491918499101413
49.0,101.0,-0.36210396073931234
49.0,103.0,-0.36095631438471654
49.0,105.0,-0.3175418087256181
49.0,107.0,-0.24576584970243556
49.0,109.0,-0.15939615551899625
49.0,111.0,-0.2503727126080342
49.0,113.0,-0.314747909271568
49.0,115.0,-0.06972313037505054
49.0,117.0,0.03901102622033967
49.0,119.0,0.15418344868211825
49.0,121.0,0.09008019796367278
49.0,123.0,0.06893468044283896
49.0,125.0,0.1311639899361305
49.0,127.0,0.08504478066851773
49.0,129.0,0.1173646021054736
49.0,131.0,0.18059661531715893
49.0,133.0,0.0911449750035311
49.0,135.0,-0.007803321225509383
49.0,137.0,0.04295604543747875
49.0,139.0,-0.09964676506928984
51.0,-127.0,-0.6630517530010817
51.0,-125.0,-0.6301274368299806
51.0,-123.0,-0.46953461487277687
51.0,-121.0,-0.35332492079375316
51.0,-119.0,-0.3117617270395716
51.0,-117.0,-0.1305577376011417
51.0,-115.0,-0.08807631782278737
51.0,-113.0,-0.15487600848400088
51.0,-111.0,-0.3001333806379239
51.0,-109.0,-0.19212607125337877
51.0,-107.0,-0.2582374278401478
51.0,-105.0,-0.3949365067382922
51.0,-103.0,-0.31476991577603963
51.0,-101.0,-0.15638692641740395
51.0,-99.0,-0.07378984994096537
51.0,-95.0,-0.21070312442513248
51.0,-93.0,-0.18671586750395425
51.0,-91.0,-0.149847232798219
51.0,-89.0,-0.1500977953255066
51.0,-87.0,-0.18072256398071276
51.0,-85.0,-0.21705710928536054
51.0,-83.0,-0.33958145399686096
51.0,-81.0,-0.4904880573178368
