swe_product,MRBID,swe_trend
MERRA-2,4421.0,0.9881629580335435
MERRA-2,4423.0,1.0880158252907293
MERRA-2,4426.0,0.21141294546456196
MERRA-2,4427.0,-5.204128696019805
MERRA-2,4428.0,-6.527591632714425
MERRA-2,4430.0,-4.17704364288932
MERRA-2,4431.0,-2.624325645927418
MERRA-2,4435.0,-0.7692592553796661
MERRA-2,4901.0,1.6885382513657632
MERRA-2,6102.0,-2.949405058023764
MERRA-2,6103.0,1.028087861301365
MERRA-2,6105.0,0.19777868516583796
MERRA-2,6106.0,-3.4332525955259183
MERRA-2,6107.0,0.365480864588506
MERRA-2,6108.0,0.45288648547386956
MERRA-2,6109.0,1.842419335100146
MERRA-2,6111.0,-1.0725869918591426
MERRA-2,6112.0,-0.8420626238940498
MERRA-2,6113.0,2.806470711576966
MERRA-2,6114.0,-3.4409610973698057
MERRA-2,6201.0,-15.078005103444928
MERRA-2,6202.0,-11.924636394770364
MERRA-2,6204.0,-3.043990828977842
MERRA-2,6205.0,-9.953733604730164
MERRA-2,6206.0,-6.65848563777056
MERRA-2,6209.0,-0.6978733116522225
MERRA-2,6210.0,20.791983090859233
MERRA-2,6212.0,13.053804581881126
MERRA-2,6213.0,-2.7432506203320357
MERRA-2,6214.0,-9.826510361995316
MERRA-2,6218.0,-4.422744075333133
MERRA-2,6219.0,2.713702727729956
MERRA-2,6220.0,0.4787218851866976
MERRA-2,6221.0,-11.389323438015875
MERRA-2,6222.0,-26.033976590500167
MERRA-2,6223.0,-7.2415554155425115
MERRA-2,6224.0,-20.535167291552515
MERRA-2,6227.0,0.977229036421034
MERRA-2,6229.0,-6.006134451839125
MERRA-2,6232.0,-7.041706265323211
MERRA-2,6234.0,-5.645438872518723
MERRA-2,6235.0,-4.711322022375908
MERRA-2,6236.0,-8.347796168637258
MERRA-2,6239.0,-4.777453696895042
MERRA-2,6241.0,2.6479970234755505
MERRA-2,6242.0,-4.336685474258971
MERRA-2,6243.0,-5.163547244700383
MERRA-2,6244.0,-12.287948131595435
MERRA-2,6251.0,2.4307704494216194
MERRA-2,6255.0,1.2021834587653963
MERRA-2,6258.0,-4.623450661347834
MERRA-2,6259.0,-12.500882591453202
MERRA-2,6902.0,-16.89674262459825
MERRA-2,6903.0,0.6889690676851219
Snow-CCI,2101.0,12.08845275420666
Snow-CCI,2102.0,-6.727632770544894
Snow-CCI,2103.0,6.772035188643826
Snow-CCI,2104.0,1.371158744543006
Snow-CCI,2105.0,7.703235462658775
Snow-CCI,2106.0,0.13448202330444728
Snow-CCI,2107.0,-1.4387565242720903
Snow-CCI,2108.0,1.8606624905983478
Snow-CCI,2109.0,-2.512099585019598
Snow-CCI,2110.0,-1.2818904030778817
Snow-CCI,2111.0,13.59959752785456
Snow-CCI,2112.0,-5.5913736777028875
Snow-CCI,2113.0,1.5186576691103015
Snow-CCI,2114.0,0.19512316680095057
Snow-CCI,2115.0,2.8610397648334036
Snow-CCI,2116.0,-1.7672848162835733
Snow-CCI,2117.0,1.5578282595010209
Snow-CCI,2302.0,-2.314327938270189
Snow-CCI,2306.0,1.7538359523741853
Snow-CCI,2309.0,-0.9139631445138522
Snow-CCI,2310.0,-14.052662683505721
Snow-CCI,2319.0,-6.76371708916762
Snow-CCI,2320.0,-14.034173855817627
Snow-CCI,2401.0,7.834975151807636
Snow-CCI,2402.0,0.9992795482633139
Snow-CCI,2404.0,-5.856226375244224
Snow-CCI,2413.0,5.946814999010198
Snow-CCI,2415.0,-14.199455217227372
Snow-CCI,2417.0,14.982865682470681
Snow-CCI,2418.0,-10.524510623343584
Snow-CCI,2421.0,-9.028362478383919
Snow-CCI,2423.0,-11.603382586103407
Snow-CCI,2427.0,-10.649451357245
Snow-CCI,2429.0,-15.221221478259384
Snow-CCI,2430.0,2.002406909184103
Snow-CCI,2432.0,-3.475075966188741
Snow-CCI,2433.0,-4.01501826305912
Snow-CCI,2434.0,10.22950286320567
Snow-CCI,2436.0,-3.6147533480575142
Snow-CCI,2901.0,1.4145196846868682
Snow-CCI,2902.0,-2.0487510022131037
Snow-CCI,2903.0,-20.652408070714298
Snow-CCI,2905.0,-12.281106921493446
Snow-CCI,2906.0,-7.559169404345567
Snow-CCI,2909.0,-1.4924369078357322
Snow-CCI,2910.0,0.5965150826140286
Snow-CCI,2911.0,-20.01453275372662
Snow-CCI,2912.0,-12.686775970621625
Snow-CCI,2913.0,-3.441891530555637
Snow-CCI,2914.0,5.376698424097465
Snow-CCI,2915.0,-16.909604413664955
Snow-CCI,2916.0,16.159231200206698
Snow-CCI,2917.0,-12.968229977622556
Snow-CCI,2918.0,-5.141636725349034
Snow-CCI,2919.0,-0.8896537895517858
Snow-CCI,2920.0,-21.438112279522542
Snow-CCI,4101.0,2.1755902539179313
Snow-CCI,4102.0,-1.9393845900839477
Snow-CCI,4103.0,-23.20962338625959
Snow-CCI,4104.0,-6.281353449825575
Snow-CCI,4105.0,-9.54712582050134
Snow-CCI,4106.0,-11.181244172222257
Snow-CCI,4107.0,-8.491511221985846
Snow-CCI,4108.0,-8.587410296996657
Snow-CCI,4109.0,-6.404843253168023
Snow-CCI,4110.0,-2.0187258403468706
Snow-CCI,4111.0,-0.48793988922451537
Snow-CCI,4112.0,-6.371563372869337
Snow-CCI,4113.0,-6.670533576380444
Snow-CCI,4114.0,-15.170411959067089
Snow-CCI,4115.0,-16.88311087326794
Snow-CCI,4116.0,-8.854027802512881
Snow-CCI,4117.0,-6.2132247920047625
Snow-CCI,4118.0,-18.64824635680945
Snow-CCI,4119.0,-5.192508180258661
Snow-CCI,4120.0,-2.974087633364337
Snow-CCI,4121.0,-12.300868040512134
Snow-CCI,4122.0,-6.29618273188843
Snow-CCI,4123.0,1.730321673733676
Snow-CCI,4124.0,-1.0675765338929148
Snow-CCI,4125.0,10.309702027358815
Snow-CCI,4126.0,-3.7623992651495133
Snow-CCI,4127.0,0.7227758655800065
Snow-CCI,4128.0,-11.774833079173181
Snow-CCI,4129.0,-3.716651658997091
Snow-CCI,4130.0,-17.7181363889353
Snow-CCI,4131.0,-12.604038697342634
Snow-CCI,4132.0,-16.124058682812663
Snow-CCI,4133.0,-20.990614020691567
Snow-CCI,4134.0,-8.279988365657129
Snow-CCI,4207.0,-5.059436177657609
Snow-CCI,4210.0,-0.8635331524569101
Snow-CCI,4211.0,-0.5137256674059876
Snow-CCI,4214.0,1.3685218796382912
Snow-CCI,4216.0,-4.895432852013355
Snow-CCI,4217.0,-3.7367255412409164
Snow-CCI,4218.0,-0.398740262712164
Snow-CCI,4219.0,11.12900972569215
Snow-CCI,4222.0,-2.5931535199108833
Snow-CCI,4229.0,-7.824080309106929
Snow-CCI,4231.0,-9.380849275381998
Snow-CCI,4234.0,-6.231640435832642
Snow-CCI,4236.0,-0.48233999595969246
Snow-CCI,4238.0,-3.105220234696976
Snow-CCI,4245.0,-1.4701179949103442
Snow-CCI,4401.0,-10.802312726473382
Snow-CCI,4405.0,-7.253315873352023
Snow-CCI,4406.0,2.6325894625932893
Snow-CCI,4408.0,-1.4821007831694983
Snow-CCI,4410.0,1.5416898962327126
Snow-CCI,4413.0,-0.4208038539390408
Snow-CCI,4414.0,-2.333864493208162
Snow-CCI,4416.0,-4.529802964089362
Snow-CCI,4418.0,0.5936204259607969
Snow-CCI,4420.0,0.14286706790841247
Snow-CCI,4421.0,-2.655007778661641
Snow-CCI,4423.0,-5.4185498262104135
Snow-CCI,4426.0,1.7150109887221374
Snow-CCI,4427.0,-2.4413963595035097
Snow-CCI,4428.0,-4.332093594915797
Snow-CCI,4430.0,-3.1779039917284617
Snow-CCI,4431.0,-4.8396529860491855
Snow-CCI,4435.0,-1.7935395170371509
Snow-CCI,4901.0,-5.182794631369784
Snow-CCI,6102.0,-1.1498646528206515
Snow-CCI,6103.0,0.0753689242211741
Snow-CCI,6105.0,-1.5454180338867336
Snow-CCI,6106.0,-5.224136864295384
Snow-CCI,6107.0,-0.8116922589070616
Snow-CCI,6108.0,-3.147333423139702
Snow-CCI,6109.0,-4.836192260946701
Snow-CCI,6111.0,0.2532308399091372
Snow-CCI,6112.0,0.9453136260022386
Snow-CCI,6113.0,-0.9773482201157484
Snow-CCI,6114.0,-0.7714987751027111
Snow-CCI,6201.0,-14.403606544629316
Snow-CCI,6202.0,-6.241005185728552
Snow-CCI,6204.0,-9.151437667565643
Snow-CCI,6205.0,-7.611341743810341
Snow-CCI,6206.0,-13.481686292444694
Snow-CCI,6209.0,-6.159571000830588
Snow-CCI,6210.0,-2.414873431356644
Snow-CCI,6212.0,-6.893174385978385
Snow-CCI,6213.0,-3.4338446501905153
Snow-CCI,6214.0,-16.83236721388137
Snow-CCI,6218.0,3.186705956106408
Snow-CCI,6219.0,0.5441801312476953
Snow-CCI,6220.0,0.1904312433635336
Snow-CCI,6221.0,-21.92489827303677
Snow-CCI,6222.0,-25.37791454664845
