product,lat,lon,swe_trend_pct
Ens. Mean,41.0,-95.0,-0.056775599232298204
Ens. Mean,41.0,-93.0,0.17254670370225783
Ens. Mean,41.0,-91.0,0.38372127479032736
Ens. Mean,41.0,-89.0,-0.12629315295450996
Ens. Mean,41.0,-87.0,-0.47032276378635984
Ens. Mean,41.0,-85.0,-0.45935978379884235
Ens. Mean,41.0,-81.0,-0.05933091276315005
Ens. Mean,41.0,-79.0,-0.07208769037261839
Ens. Mean,41.0,-77.0,-0.0022166532656922645
Ens. Mean,41.0,-75.0,-0.12143371949788631
Ens. Mean,41.0,-7.0,0.2587104624349149
Ens. Mean,41.0,-5.0,0.7329302502618767
Ens. Mean,41.0,-3.0,0.8798857012064714
Ens. Mean,41.0,-1.0,1.1162404725196255
Ens. Mean,41.0,21.0,-0.7928323615437949
Ens. Mean,41.0,23.0,-0.7246406231787943
Ens. Mean,41.0,43.0,-1.3488816037907516
Ens. Mean,41.0,45.0,-1.0620934484685431
Ens. Mean,41.0,47.0,-1.781233252549006
Ens. Mean,41.0,55.0,-1.3117988352731282
Ens. Mean,41.0,57.0,-0.7305900600883338
Ens. Mean,41.0,59.0,-0.26383352197989934
Ens. Mean,41.0,61.0,-0.8585700355041966
Ens. Mean,41.0,63.0,-0.617484048220713
Ens. Mean,41.0,65.0,-0.8711665274257264
Ens. Mean,41.0,67.0,-1.218081368828732
Ens. Mean,41.0,69.0,-0.8657718866504756
Ens. Mean,41.0,71.0,-0.13566372755174183
Ens. Mean,41.0,73.0,-0.7096923625914295
Ens. Mean,41.0,75.0,-0.2715784126445624
Ens. Mean,41.0,77.0,-0.28263141356171095
Ens. Mean,41.0,79.0,-0.32839511993545767
Ens. Mean,41.0,81.0,0.24112433305879008
Ens. Mean,41.0,83.0,-0.9122229135567107
Ens. Mean,41.0,85.0,-0.9337252977870879
Ens. Mean,41.0,87.0,0.28385219823390584
Ens. Mean,41.0,89.0,0.5262202592088758
Ens. Mean,41.0,91.0,0.816880824507192
Ens. Mean,41.0,93.0,1.0161998780596304
Ens. Mean,41.0,95.0,0.19183068735733264
Ens. Mean,41.0,97.0,0.1525593652290666
Ens. Mean,41.0,99.0,0.20832738339714424
Ens. Mean,41.0,101.0,0.5424037240359233
Ens. Mean,41.0,103.0,0.752568775084542
Ens. Mean,41.0,105.0,0.8996255993033878
Ens. Mean,41.0,107.0,-0.014407248545201201
Ens. Mean,41.0,109.0,-0.6702776995637044
Ens. Mean,41.0,111.0,-0.858374347433792
Ens. Mean,41.0,113.0,-0.5310516461898377
Ens. Mean,41.0,115.0,-0.7848839441863087
Ens. Mean,41.0,117.0,-1.2146723919069202
Ens. Mean,41.0,119.0,-1.0443929685628632
Ens. Mean,41.0,123.0,-0.1460848994151767
Ens. Mean,41.0,125.0,-0.2540825292929452
Ens. Mean,41.0,127.0,0.2001701426934436
Ens. Mean,43.0,-123.0,0.25721696475162725
Ens. Mean,43.0,-121.0,-0.04480385506983291
Ens. Mean,43.0,-119.0,-0.7113647295112895
Ens. Mean,43.0,-117.0,-0.4811100153473504
