model,lat,lon,fr_orig,fr_recon
BCC-CSM2-MR_r1i1p1f1,33.0,111.0,-2.2678163953018724,-2.3860562130515452
BCC-CSM2-MR_r1i1p1f1,33.0,113.0,-1.5337024210096948,-2.3884212246141763
BCC-CSM2-MR_r1i1p1f1,33.0,115.0,-2.1653448582451142,-0.9368307533670308
BCC-CSM2-MR_r1i1p1f1,33.0,117.0,-1.3770490294970985,-2.7525113293868766
BCC-CSM2-MR_r1i1p1f1,33.0,119.0,-0.3949230087455562,-4.974425977595376
BCC-CSM2-MR_r1i1p1f1,33.0,131.0,0.014630013558344587,0.8832662648621197
BCC-CSM2-MR_r1i1p1f1,35.0,-113.0,-0.022519920015964923,-9.624449286238816
BCC-CSM2-MR_r1i1p1f1,35.0,-111.0,-0.023958562737553313,4.957196771884293
BCC-CSM2-MR_r1i1p1f1,35.0,-109.0,1.2502759389031812,8.45745176393087
BCC-CSM2-MR_r1i1p1f1,35.0,-107.0,2.7231466463430953,14.129817140246585
BCC-CSM2-MR_r1i1p1f1,35.0,-105.0,-2.4377371774393737,7.814571270709989
BCC-CSM2-MR_r1i1p1f1,35.0,-103.0,-5.37709977620432,-7.796889936005304
BCC-CSM2-MR_r1i1p1f1,35.0,-101.0,-4.169835479083778,-2.5607689428105243
BCC-CSM2-MR_r1i1p1f1,35.0,-99.0,-1.4270063371734207,1.142045514140975
BCC-CSM2-MR_r1i1p1f1,35.0,-97.0,-0.03928855129700719,4.650042360377829
BCC-CSM2-MR_r1i1p1f1,35.0,-95.0,-0.0845292503226415,-0.9073746442633333
BCC-CSM2-MR_r1i1p1f1,35.0,-93.0,-0.4496263931606235,-1.6741168177686556
BCC-CSM2-MR_r1i1p1f1,35.0,-91.0,-0.7050292969285618,-8.576173754407037
BCC-CSM2-MR_r1i1p1f1,35.0,-89.0,-2.9204112475712116,-5.637921039422652
BCC-CSM2-MR_r1i1p1f1,35.0,-87.0,-3.614326759928923,2.229886712133034
BCC-CSM2-MR_r1i1p1f1,35.0,-85.0,-2.2565212238552608,9.388323292445898
BCC-CSM2-MR_r1i1p1f1,35.0,-83.0,-0.4341501737908511,6.526720217659745
BCC-CSM2-MR_r1i1p1f1,35.0,-81.0,-0.04253718922339353,-5.252626143189087
BCC-CSM2-MR_r1i1p1f1,35.0,-79.0,-0.009268549174021763,-6.400483269667755
BCC-CSM2-MR_r1i1p1f1,35.0,45.0,-4.973933154047654e-06,-4.096759922685767
BCC-CSM2-MR_r1i1p1f1,35.0,47.0,-0.7442682061626136,2.3379915065348076
BCC-CSM2-MR_r1i1p1f1,35.0,49.0,-0.07917860409599736,-3.045276022740892
BCC-CSM2-MR_r1i1p1f1,35.0,51.0,-0.6773126386115904,3.249641488703993
BCC-CSM2-MR_r1i1p1f1,35.0,53.0,-1.406338963194706,0.8736262918490398
BCC-CSM2-MR_r1i1p1f1,35.0,55.0,0.9719474964361499,-11.253929176374665
BCC-CSM2-MR_r1i1p1f1,35.0,57.0,0.17425192391452698,-4.111083051553779
BCC-CSM2-MR_r1i1p1f1,35.0,59.0,0.1633668572453168,4.127886115801539
BCC-CSM2-MR_r1i1p1f1,35.0,61.0,0.8710694683204842,-11.314929235574773
BCC-CSM2-MR_r1i1p1f1,35.0,63.0,-7.915819582680284,-8.880342151539175
BCC-CSM2-MR_r1i1p1f1,35.0,65.0,-4.328730274830939,-18.470368916414984
BCC-CSM2-MR_r1i1p1f1,35.0,67.0,-7.648258234527076,-41.966107102090575
BCC-CSM2-MR_r1i1p1f1,35.0,69.0,-8.903337214546461,-28.052337939172524
BCC-CSM2-MR_r1i1p1f1,35.0,71.0,-9.628689848973236,-23.01625716892065
BCC-CSM2-MR_r1i1p1f1,35.0,73.0,-4.062026502333691,-9.31299877348041
BCC-CSM2-MR_r1i1p1f1,35.0,75.0,-1.4733540508799212,-3.0264459128590873
BCC-CSM2-MR_r1i1p1f1,35.0,77.0,-0.6841275716347548,-2.466044955837411
BCC-CSM2-MR_r1i1p1f1,35.0,79.0,-1.4434135197515867,-1.752043697209559
BCC-CSM2-MR_r1i1p1f1,35.0,81.0,-6.201534232208897,-12.98936144892579
BCC-CSM2-MR_r1i1p1f1,35.0,83.0,-5.726449654677722,-0.822472067894829
BCC-CSM2-MR_r1i1p1f1,35.0,85.0,-1.8521868737999818,-1.5821715223653943
BCC-CSM2-MR_r1i1p1f1,35.0,87.0,-1.511615610695527,-0.2872099610222848
BCC-CSM2-MR_r1i1p1f1,35.0,89.0,-2.155434291297656,-4.442575540292046
BCC-CSM2-MR_r1i1p1f1,35.0,91.0,-28.32992776525886,-17.932029648257142
BCC-CSM2-MR_r1i1p1f1,35.0,93.0,-5.408864810025857,-11.844449966845389
BCC-CSM2-MR_r1i1p1f1,35.0,95.0,-8.666801015679752,-13.84119936057628
BCC-CSM2-MR_r1i1p1f1,35.0,97.0,-6.462491584307394,-13.506931301344299
BCC-CSM2-MR_r1i1p1f1,35.0,99.0,-10.554449241007156,-19.225825365391028
BCC-CSM2-MR_r1i1p1f1,35.0,101.0,-12.101823224381157,-21.970276243008264
BCC-CSM2-MR_r1i1p1f1,35.0,103.0,-9.747435449659298,-22.38277314893878
BCC-CSM2-MR_r1i1p1f1,35.0,105.0,-9.875586380036149,-14.356418855905037
BCC-CSM2-MR_r1i1p1f1,35.0,107.0,-8.15320243261614,-10.942504524164304
BCC-CSM2-MR_r1i1p1f1,35.0,109.0,-3.90805970872403,-7.290355079212864
BCC-CSM2-MR_r1i1p1f1,35.0,111.0,-2.353244487811675,-8.807289682825662
BCC-CSM2-MR_r1i1p1f1,35.0,113.0,-2.1547241183297263,-8.945779060261666
BCC-CSM2-MR_r1i1p1f1,35.0,115.0,-1.2129745814423472,-8.20415339996829
BCC-CSM2-MR_r1i1p1f1,35.0,117.0,-2.4549529718561716,-9.453369991810648
BCC-CSM2-MR_r1i1p1f1,35.0,119.0,-0.42744580337856236,0.23493436792778655
BCC-CSM2-MR_r1i1p1f1,37.0,-121.0,-0.00015375096103625554,-0.34182905478292547
BCC-CSM2-MR_r1i1p1f1,37.0,-119.0,-1.0009961973563857,-1.227845969312205
BCC-CSM2-MR_r1i1p1f1,37.0,-117.0,-0.7201857806066538,1.1020320261171832
BCC-CSM2-MR_r1i1p1f1,37.0,-115.0,-0.7737939863887483,1.7937338237322524
BCC-CSM2-MR_r1i1p1f1,37.0,-113.0,-0.28876565553751826,-0.008575299743755371
BCC-CSM2-MR_r1i1p1f1,37.0,-111.0,-0.050675401506603296,4.3637516604719195
BCC-CSM2-MR_r1i1p1f1,37.0,-109.0,7.784286051568242,13.820191216259303
BCC-CSM2-MR_r1i1p1f1,37.0,-107.0,16.384644955025337,19.65686877529089
BCC-CSM2-MR_r1i1p1f1,37.0,-105.0,1.954142164836266,6.1486379615937805
BCC-CSM2-MR_r1i1p1f1,37.0,-103.0,-9.693810222219616,-3.420155427628405
BCC-CSM2-MR_r1i1p1f1,37.0,-101.0,-3.2840508720868278,-1.4519356038737419
BCC-CSM2-MR_r1i1p1f1,37.0,-99.0,-0.8636847370624933,-1.6681551420230156
BCC-CSM2-MR_r1i1p1f1,37.0,-97.0,-0.013831442684328316,7.17394349875006
BCC-CSM2-MR_r1i1p1f1,37.0,-95.0,0.07185306332145558,3.9548028943349656
BCC-CSM2-MR_r1i1p1f1,37.0,-93.0,-0.5183843704189502,5.216538256520646
BCC-CSM2-MR_r1i1p1f1,37.0,-91.0,-0.9045119480727203,1.238226969219598
BCC-CSM2-MR_r1i1p1f1,37.0,-89.0,-2.0409722555615644,-3.6981994192888115
BCC-CSM2-MR_r1i1p1f1,37.0,-87.0,-3.383067887757845,-2.1630726121946093
BCC-CSM2-MR_r1i1p1f1,37.0,-85.0,-4.973101791799604,-2.802599006716841
BCC-CSM2-MR_r1i1p1f1,37.0,-83.0,-7.139255556715479,3.720619555100127
BCC-CSM2-MR_r1i1p1f1,37.0,-81.0,-5.264360775165728,-4.272565361476872
BCC-CSM2-MR_r1i1p1f1,37.0,-79.0,-2.5909307947083047,6.407313058345538
BCC-CSM2-MR_r1i1p1f1,37.0,-77.0,-0.8345415323346237,0.023087291199648696
BCC-CSM2-MR_r1i1p1f1,37.0,33.0,-1.9045968460712102,-0.7485525911104054
BCC-CSM2-MR_r1i1p1f1,37.0,37.0,-2.2668281856570256,6.549186235199775
BCC-CSM2-MR_r1i1p1f1,37.0,39.0,-2.6324638212225606,-1.8774115241383735
BCC-CSM2-MR_r1i1p1f1,37.0,41.0,-0.286427761781581,-3.679513271969623
BCC-CSM2-MR_r1i1p1f1,37.0,43.0,-3.93415291314385,-5.005372285402918
BCC-CSM2-MR_r1i1p1f1,37.0,47.0,0.3911553820078282,-4.878503122780355
BCC-CSM2-MR_r1i1p1f1,37.0,55.0,1.4159006634274347,-4.054306784331863
BCC-CSM2-MR_r1i1p1f1,37.0,57.0,-0.3896522869944708,3.164629947659763
BCC-CSM2-MR_r1i1p1f1,37.0,59.0,1.897024661287083,1.1360767208510065
BCC-CSM2-MR_r1i1p1f1,37.0,61.0,-0.29359182628984726,-9.216349794212046
BCC-CSM2-MR_r1i1p1f1,37.0,63.0,-1.4484242799304679,-15.05130419842711
BCC-CSM2-MR_r1i1p1f1,37.0,65.0,-18.384262094454353,-26.618367313744944
BCC-CSM2-MR_r1i1p1f1,37.0,67.0,-17.555733750187972,-17.288160393049147
BCC-CSM2-MR_r1i1p1f1,37.0,69.0,-5.491939895606096,-9.141028407164397
BCC-CSM2-MR_r1i1p1f1,37.0,71.0,-2.1545729967224827,-1.7539222702209911
BCC-CSM2-MR_r1i1p1f1,37.0,73.0,-9.548830680122252,-6.862518594433241
BCC-CSM2-MR_r1i1p1f1,37.0,75.0,-19.36637500730289,-18.66954701963221
BCC-CSM2-MR_r1i1p1f1,37.0,77.0,0.6415759093005662,-9.655396332864212
BCC-CSM2-MR_r1i1p1f1,37.0,79.0,-4.720228105213723,-15.799305097433784
BCC-CSM2-MR_r1i1p1f1,37.0,81.0,-6.1033897052890556,-25.170498373220553
BCC-CSM2-MR_r1i1p1f1,37.0,83.0,0.2935128133350635,-12.694195481436399
BCC-CSM2-MR_r1i1p1f1,37.0,85.0,2.3219610127574795,-6.398763703945787
BCC-CSM2-MR_r1i1p1f1,37.0,87.0,-11.012106157809688,-14.400829461914077
BCC-CSM2-MR_r1i1p1f1,37.0,89.0,-11.37108743236904,-14.998743550715808
BCC-CSM2-MR_r1i1p1f1,37.0,91.0,-8.375603733665342,-20.0520035385637
BCC-CSM2-MR_r1i1p1f1,37.0,93.0,-11.730603925178924,-20.07730586261294
BCC-CSM2-MR_r1i1p1f1,37.0,95.0,-8.071648540659993,-19.000002208125053
BCC-CSM2-MR_r1i1p1f1,37.0,97.0,-16.191595393126672,-21.35971873689224
BCC-CSM2-MR_r1i1p1f1,37.0,99.0,-4.447922025588068,-16.018718455989763
BCC-CSM2-MR_r1i1p1f1,37.0,101.0,-9.473465745156563,-17.561933053571714
BCC-CSM2-MR_r1i1p1f1,37.0,103.0,-10.456951048926005,-16.415651639673033
BCC-CSM2-MR_r1i1p1f1,37.0,105.0,-5.782613278673077,-7.744984862093308
BCC-CSM2-MR_r1i1p1f1,37.0,107.0,-3.6469462639637573,-9.054851802005507
BCC-CSM2-MR_r1i1p1f1,37.0,109.0,0.567259827964812,-4.777665268631308
BCC-CSM2-MR_r1i1p1f1,37.0,111.0,0.5463584064369014,-3.5083792019714033
BCC-CSM2-MR_r1i1p1f1,37.0,113.0,-0.1477415437798002,-0.5413927054821137
BCC-CSM2-MR_r1i1p1f1,37.0,115.0,-0.7763497584978283,-6.207509311310929
BCC-CSM2-MR_r1i1p1f1,37.0,117.0,-0.3450618686233887,-5.712056376745133
BCC-CSM2-MR_r1i1p1f1,39.0,-121.0,-0.32765320387383756,12.196021740085483
BCC-CSM2-MR_r1i1p1f1,39.0,-119.0,-3.3033817902462173,-1.3729944120524848
BCC-CSM2-MR_r1i1p1f1,39.0,-117.0,-1.7648474426523337,-3.0043035801506073
BCC-CSM2-MR_r1i1p1f1,39.0,-115.0,-0.6084312396281023,3.8763578717308382
BCC-CSM2-MR_r1i1p1f1,39.0,-113.0,-1.2232113917543481,5.271706712958508
BCC-CSM2-MR_r1i1p1f1,39.0,-111.0,3.5610517580065664,14.629020825572358
BCC-CSM2-MR_r1i1p1f1,39.0,-109.0,3.7544005004629875,-3.3399838802687603
BCC-CSM2-MR_r1i1p1f1,39.0,-107.0,7.279337511982502,8.375565538943675
BCC-CSM2-MR_r1i1p1f1,39.0,-105.0,7.224487496337655,10.46684353373694
BCC-CSM2-MR_r1i1p1f1,39.0,-103.0,-9.085929103561796,-4.859541748884897
BCC-CSM2-MR_r1i1p1f1,39.0,-101.0,-6.25539572045721,-3.4950583260710615
BCC-CSM2-MR_r1i1p1f1,39.0,-99.0,-1.9261039617580475,-3.1070694020501795
BCC-CSM2-MR_r1i1p1f1,39.0,-97.0,-0.2657406290175641,-1.3802272599583971
BCC-CSM2-MR_r1i1p1f1,39.0,-95.0,-0.5199173524266822,3.5393489129606572
BCC-CSM2-MR_r1i1p1f1,39.0,-93.0,0.06010127863412362,6.079537258324055
BCC-CSM2-MR_r1i1p1f1,39.0,-91.0,-0.45661044131614703,2.5238304847169144
BCC-CSM2-MR_r1i1p1f1,39.0,-89.0,-0.8913264060951618,3.1390755684598792
BCC-CSM2-MR_r1i1p1f1,39.0,-87.0,-2.1353165146487862,-1.4105682874645478
BCC-CSM2-MR_r1i1p1f1,39.0,-85.0,-2.7773113195944257,-1.7949793300416115
BCC-CSM2-MR_r1i1p1f1,39.0,-83.0,0.7567670867469671,-4.491766209520678
BCC-CSM2-MR_r1i1p1f1,39.0,-81.0,1.2526703256292848,0.8536224573674138
BCC-CSM2-MR_r1i1p1f1,39.0,-79.0,-1.0877634530332978,-6.832345533408856
BCC-CSM2-MR_r1i1p1f1,39.0,-77.0,-3.0178279681454896,-6.024129648701113
BCC-CSM2-MR_r1i1p1f1,39.0,-3.0,7.0138124744127115e-06,2.308467167635948
BCC-CSM2-MR_r1i1p1f1,39.0,31.0,-6.0490643043512975,-17.81541456171589
BCC-CSM2-MR_r1i1p1f1,39.0,33.0,-8.194429344533834,-15.187771708106563
BCC-CSM2-MR_r1i1p1f1,39.0,35.0,-6.377144719159749,-10.31129347761576
BCC-CSM2-MR_r1i1p1f1,39.0,37.0,-5.072584000346939,-9.885369366847215
BCC-CSM2-MR_r1i1p1f1,39.0,39.0,-6.42978835738072,-14.98077870381941
BCC-CSM2-MR_r1i1p1f1,39.0,41.0,-27.341065922815257,-26.966196426059245
BCC-CSM2-MR_r1i1p1f1,39.0,43.0,-22.222336604877587,-32.94733866399594
BCC-CSM2-MR_r1i1p1f1,39.0,45.0,-5.668022466704503,-22.023690580300432
BCC-CSM2-MR_r1i1p1f1,39.0,47.0,-0.37259034376619177,-5.230013211145925
BCC-CSM2-MR_r1i1p1f1,39.0,55.0,-0.1272696229254279,-1.9772694867325462
BCC-CSM2-MR_r1i1p1f1,39.0,57.0,3.3028562697104684,-3.044104852408593
BCC-CSM2-MR_r1i1p1f1,39.0,59.0,0.9200758669269004,-3.2596302219618187
BCC-CSM2-MR_r1i1p1f1,39.0,61.0,-0.06866463836519768,-4.340243129610456
BCC-CSM2-MR_r1i1p1f1,39.0,63.0,-0.020198116392898383,-5.316623249762869
BCC-CSM2-MR_r1i1p1f1,39.0,65.0,-2.4692984388593198,-9.369117002877326
BCC-CSM2-MR_r1i1p1f1,39.0,67.0,-14.87837825091514,-7.533448819704338
BCC-CSM2-MR_r1i1p1f1,39.0,69.0,8.39526861453627,1.3455152049250714
BCC-CSM2-MR_r1i1p1f1,39.0,71.0,2.0653464051649344,6.554973075828484
BCC-CSM2-MR_r1i1p1f1,39.0,73.0,-1.843010483375762,0.8700279019220434
BCC-CSM2-MR_r1i1p1f1,39.0,75.0,-10.045851555818532,-9.824562523042648
BCC-CSM2-MR_r1i1p1f1,39.0,77.0,-1.6813802273744236,-4.550668941937333
BCC-CSM2-MR_r1i1p1f1,39.0,79.0,-0.08842565457283116,2.905909307644891
BCC-CSM2-MR_r1i1p1f1,39.0,81.0,0.288677656726811,-4.9397170209117185
BCC-CSM2-MR_r1i1p1f1,39.0,83.0,-0.2276311561989425,-9.037589504768073
BCC-CSM2-MR_r1i1p1f1,39.0,85.0,-7.180844576051656,-20.56251200935478
BCC-CSM2-MR_r1i1p1f1,39.0,87.0,1.4958156409628596,-2.865494498929584
BCC-CSM2-MR_r1i1p1f1,39.0,89.0,1.2872755901409816,-5.819813896348915
BCC-CSM2-MR_r1i1p1f1,39.0,91.0,-0.3554731745200933,-4.230644708557163
BCC-CSM2-MR_r1i1p1f1,39.0,93.0,0.7616610736752699,-6.59065097606759
BCC-CSM2-MR_r1i1p1f1,39.0,95.0,-3.394891418409246,-14.493724031410949
BCC-CSM2-MR_r1i1p1f1,39.0,97.0,-8.048413488474624,-16.504140720926955
BCC-CSM2-MR_r1i1p1f1,39.0,99.0,-5.339623482616102,-16.357099414175817
BCC-CSM2-MR_r1i1p1f1,39.0,101.0,-4.992692032295376,-18.548852723145774
BCC-CSM2-MR_r1i1p1f1,39.0,103.0,-0.026342447922260148,-3.4101995668773277
BCC-CSM2-MR_r1i1p1f1,39.0,105.0,1.2492896407673009,4.42392114477502
BCC-CSM2-MR_r1i1p1f1,39.0,107.0,0.7404622746782116,2.3667718089364644
BCC-CSM2-MR_r1i1p1f1,39.0,109.0,-0.012308381374060318,-9.574823110289255
BCC-CSM2-MR_r1i1p1f1,39.0,111.0,4.583910666949964,-6.808437899023135
BCC-CSM2-MR_r1i1p1f1,39.0,113.0,4.347805279364638,-9.897486458224364
BCC-CSM2-MR_r1i1p1f1,39.0,115.0,12.680417716178912,-0.3563404572755182
BCC-CSM2-MR_r1i1p1f1,41.0,-123.0,-0.16360133835603302,-4.238769807476133
BCC-CSM2-MR_r1i1p1f1,41.0,-121.0,-1.6252729119989107,-0.33881252019614666
BCC-CSM2-MR_r1i1p1f1,41.0,-119.0,-4.452717489389711,-9.36251555112316
BCC-CSM2-MR_r1i1p1f1,41.0,-117.0,-2.035239733514337,2.143205785571081
BCC-CSM2-MR_r1i1p1f1,41.0,-115.0,-1.353356816281026,4.813758896233351
BCC-CSM2-MR_r1i1p1f1,41.0,-113.0,-13.87048375220108,-1.5333386602215473
BCC-CSM2-MR_r1i1p1f1,41.0,-111.0,-7.45364598797791,-8.44531410110631
BCC-CSM2-MR_r1i1p1f1,41.0,-109.0,-2.4749859571464983,-5.073063984550808
BCC-CSM2-MR_r1i1p1f1,41.0,-107.0,0.5839871596819478,-0.15195039750630757
BCC-CSM2-MR_r1i1p1f1,41.0,-105.0,0.625086725777043,7.364313940745751
BCC-CSM2-MR_r1i1p1f1,41.0,-103.0,2.347015079977493,15.12835237728738
BCC-CSM2-MR_r1i1p1f1,41.0,-101.0,5.925281024279506,10.867768051191222
BCC-CSM2-MR_r1i1p1f1,41.0,-99.0,-0.7813670076697827,5.417587762090854
BCC-CSM2-MR_r1i1p1f1,41.0,-97.0,-1.287546994328265,0.32360149453441256
BCC-CSM2-MR_r1i1p1f1,41.0,-95.0,-0.8431950097521026,7.993452802482905
BCC-CSM2-MR_r1i1p1f1,41.0,-93.0,-0.0092093254955401,8.590817729539527
BCC-CSM2-MR_r1i1p1f1,41.0,-91.0,0.2121002069708373,9.59684740074011
BCC-CSM2-MR_r1i1p1f1,41.0,-89.0,-0.20747510600800567,7.330306781834911
BCC-CSM2-MR_r1i1p1f1,41.0,-87.0,-0.40886484218333763,3.832347555084336
BCC-CSM2-MR_r1i1p1f1,41.0,-85.0,-3.039361871462595,2.4439710450101693
BCC-CSM2-MR_r1i1p1f1,41.0,-81.0,-0.2366854522270232,-2.1128268068131177
BCC-CSM2-MR_r1i1p1f1,41.0,-79.0,-0.8223922960376191,4.835020494787093
BCC-CSM2-MR_r1i1p1f1,41.0,-77.0,-6.306428266841839,2.0713306766451662
BCC-CSM2-MR_r1i1p1f1,41.0,-75.0,-4.217180336478369,-0.46259008565974113
BCC-CSM2-MR_r1i1p1f1,41.0,-7.0,0.0,-13.520508706784685
BCC-CSM2-MR_r1i1p1f1,41.0,-5.0,1.0259238084814735e-07,4.442048265853442
BCC-CSM2-MR_r1i1p1f1,41.0,-3.0,4.139653342998438e-05,16.308809762507227
BCC-CSM2-MR_r1i1p1f1,41.0,-1.0,1.5227773311964447e-05,1.6839299061114241
BCC-CSM2-MR_r1i1p1f1,41.0,21.0,-5.865300754666092,-17.868788096043858
BCC-CSM2-MR_r1i1p1f1,41.0,23.0,-4.037129804846747,-10.948674823047842
BCC-CSM2-MR_r1i1p1f1,41.0,33.0,-9.903924537185732,-10.934687128536382
BCC-CSM2-MR_r1i1p1f1,41.0,35.0,-10.268169365808625,-11.516427769446103
BCC-CSM2-MR_r1i1p1f1,41.0,43.0,-20.345005349809966,-24.139707270851208
BCC-CSM2-MR_r1i1p1f1,41.0,45.0,-6.187792900197178,-14.955302139261642
BCC-CSM2-MR_r1i1p1f1,41.0,47.0,-6.609198091398108,-10.457169061798794
BCC-CSM2-MR_r1i1p1f1,41.0,55.0,-0.16088920302776852,1.881284962570684
BCC-CSM2-MR_r1i1p1f1,41.0,57.0,0.24694682161309922,3.4359103214977536
BCC-CSM2-MR_r1i1p1f1,41.0,59.0,-0.07456374200706783,-0.2447028638440214
BCC-CSM2-MR_r1i1p1f1,41.0,61.0,-0.5390457264981992,-3.5104516953002123
BCC-CSM2-MR_r1i1p1f1,41.0,63.0,-0.2000045652225124,-6.051383685678207
BCC-CSM2-MR_r1i1p1f1,41.0,65.0,-1.252758625303485,3.227633426019779
BCC-CSM2-MR_r1i1p1f1,41.0,67.0,-4.757240770876001,-9.454468414984447
BCC-CSM2-MR_r1i1p1f1,41.0,69.0,-0.39793925737543273,-5.823507594477992
BCC-CSM2-MR_r1i1p1f1,41.0,71.0,4.897903173137608,-1.4134329542477406
BCC-CSM2-MR_r1i1p1f1,41.0,73.0,-3.3208463795033434,-6.864297642880295
BCC-CSM2-MR_r1i1p1f1,41.0,75.0,-10.403677527311297,-13.88200549413024
BCC-CSM2-MR_r1i1p1f1,41.0,77.0,-9.781482896096982,-18.495672700753968
BCC-CSM2-MR_r1i1p1f1,41.0,79.0,-2.2882748889442013,-6.117229099404507
BCC-CSM2-MR_r1i1p1f1,41.0,81.0,1.4510561132444775,3.070303978061931
BCC-CSM2-MR_r1i1p1f1,41.0,83.0,1.6388776981503381,0.9981882796148582
BCC-CSM2-MR_r1i1p1f1,41.0,85.0,3.7056447202896234,7.603965558400944
BCC-CSM2-MR_r1i1p1f1,41.0,87.0,2.3005503329465475,4.7970701432696465
BCC-CSM2-MR_r1i1p1f1,41.0,89.0,4.222213043929603,9.91495763563217
BCC-CSM2-MR_r1i1p1f1,41.0,91.0,-0.3208429746863377,-1.400875788903741
BCC-CSM2-MR_r1i1p1f1,41.0,93.0,-0.03200048390371543,-0.7848176104246287
BCC-CSM2-MR_r1i1p1f1,41.0,95.0,2.65606739028858,-5.6128613343680005
BCC-CSM2-MR_r1i1p1f1,41.0,97.0,-2.1439073864204423,-5.896519606401462
BCC-CSM2-MR_r1i1p1f1,41.0,99.0,-2.0895467048221517,-2.0555887972900546
BCC-CSM2-MR_r1i1p1f1,41.0,101.0,0.5341929262262306,0.28838011609468084
BCC-CSM2-MR_r1i1p1f1,41.0,103.0,10.07763114514835,13.94230193928026
BCC-CSM2-MR_r1i1p1f1,41.0,105.0,-2.7525109708050373,3.244866482351538
BCC-CSM2-MR_r1i1p1f1,41.0,107.0,-4.561217942452038,2.681936389874431
BCC-CSM2-MR_r1i1p1f1,41.0,109.0,-4.4090328643312375,-6.167099234961247
BCC-CSM2-MR_r1i1p1f1,41.0,111.0,3.958623342451036,-0.31858355055855414
BCC-CSM2-MR_r1i1p1f1,41.0,113.0,10.645202265496106,3.4315328296248593
BCC-CSM2-MR_r1i1p1f1,41.0,115.0,10.966798733685692,-2.775908654300581
BCC-CSM2-MR_r1i1p1f1,41.0,117.0,1.4376163298591063,-7.235160217022129
BCC-CSM2-MR_r1i1p1f1,41.0,119.0,4.63942870427218,-9.121741937007009
BCC-CSM2-MR_r1i1p1f1,41.0,123.0,3.166190653051177,-4.724152677868509
BCC-CSM2-MR_r1i1p1f1,41.0,125.0,0.1592288047315885,-7.078698364394349
BCC-CSM2-MR_r1i1p1f1,41.0,127.0,-0.6186090133123842,-21.830694681678395
BCC-CSM2-MR_r1i1p1f1,43.0,-123.0,-1.274716610268915,1.3053519624825887
BCC-CSM2-MR_r1i1p1f1,43.0,-121.0,-5.997400815444826,-3.2524713220183092
BCC-CSM2-MR_r1i1p1f1,43.0,-119.0,-6.3124871777849085,-9.620054669680494
BCC-CSM2-MR_r1i1p1f1,43.0,-117.0,-3.4580344942407395,-1.5693075456368595
BCC-CSM2-MR_r1i1p1f1,43.0,-115.0,-13.618209520988025,2.19114610969601
BCC-CSM2-MR_r1i1p1f1,43.0,-113.0,-10.875653863906223,-10.928295300986278
BCC-CSM2-MR_r1i1p1f1,43.0,-111.0,-3.8392101642139407,-3.7037867974797027
BCC-CSM2-MR_r1i1p1f1,43.0,-109.0,-5.050925163646081,-2.358870311384128
BCC-CSM2-MR_r1i1p1f1,43.0,-107.0,0.41622560916844276,5.270151962361242
BCC-CSM2-MR_r1i1p1f1,43.0,-105.0,6.066913167969786,12.818160178814704
BCC-CSM2-MR_r1i1p1f1,43.0,-103.0,15.89115037021859,15.886571937316988
BCC-CSM2-MR_r1i1p1f1,43.0,-101.0,9.258947679170316,3.1912118740510254
BCC-CSM2-MR_r1i1p1f1,43.0,-99.0,6.8233512592313,6.77334355899797
BCC-CSM2-MR_r1i1p1f1,43.0,-97.0,-0.41325158707866105,-1.2434975482905375
BCC-CSM2-MR_r1i1p1f1,43.0,-95.0,-1.6398087042659575,1.874313937773504
BCC-CSM2-MR_r1i1p1f1,43.0,-93.0,-1.0315898145798605,5.173772554689335
BCC-CSM2-MR_r1i1p1f1,43.0,-91.0,-0.9028721960464954,11.284564076447616
BCC-CSM2-MR_r1i1p1f1,43.0,-89.0,-1.0772511999490564,0.6470437503959161
BCC-CSM2-MR_r1i1p1f1,43.0,-85.0,-3.193363032119617,0.1572581298205673
BCC-CSM2-MR_r1i1p1f1,43.0,-75.0,-10.318164720209785,0.6729092126418195
BCC-CSM2-MR_r1i1p1f1,43.0,-73.0,-9.087191454015498,-1.8052790489089166
BCC-CSM2-MR_r1i1p1f1,43.0,-7.0,0.0,-1.4737391027027846
BCC-CSM2-MR_r1i1p1f1,43.0,1.0,2.576642077360797e-05,14.265179259003238
BCC-CSM2-MR_r1i1p1f1,43.0,13.0,-1.8653172632225862e-05,-4.956803225234945
BCC-CSM2-MR_r1i1p1f1,43.0,19.0,-5.434593696108466,-25.21253733585588
BCC-CSM2-MR_r1i1p1f1,43.0,21.0,-9.598524234532,-13.376443352375553
BCC-CSM2-MR_r1i1p1f1,43.0,23.0,-10.47688779167441,-16.94183962401423
BCC-CSM2-MR_r1i1p1f1,43.0,25.0,-10.002020446120081,-17.943329009764554
BCC-CSM2-MR_r1i1p1f1,43.0,27.0,-0.7991347973342889,-7.878740517887117
BCC-CSM2-MR_r1i1p1f1,43.0,43.0,-21.626413361492244,-10.564558632257794
BCC-CSM2-MR_r1i1p1f1,43.0,45.0,-11.32505947072682,-10.736485534130626
BCC-CSM2-MR_r1i1p1f1,43.0,55.0,-0.33505819612821464,-3.625298665568502
BCC-CSM2-MR_r1i1p1f1,43.0,57.0,-0.029254711980787884,-4.1099237084433735
BCC-CSM2-MR_r1i1p1f1,43.0,59.0,-0.6541810810069713,-3.0770070286703453
BCC-CSM2-MR_r1i1p1f1,43.0,61.0,-0.9167359555227876,-0.6624050459730491
